Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
11/05/2014,Interest,INTEREST PAYMENT,0.08,credit,Interest Income,CHASE SAVINGS,,
11/05/2014,Key Food,KEY FOOD # 1484 BROOKLYN NY105365  11/05,7.88,debit,Groceries,TOTAL CHECKING,,
11/05/2014,Transfer to CREDIT CARD,Payment to Chase card ending in2234,458.15,debit,Credit Card Payment,TOTAL CHECKING,,
11/04/2014,Worldwide Insurance Servi,WORLDWIDE INSURANCE SERVI,24.15,debit,Financial,CREDIT CARD,,
11/04/2014,Redstarpubl,PAYPAL *REDSTARPUBL,400.0,debit,Uncategorized,CREDIT CARD,,
11/03/2014,Barnard College,BARNARD COLLEGE,5.0,debit,Tuition,CREDIT CARD,,
11/03/2014,Fedloanservicing Stdnt Loan,FEDLOANSERVICING STDNT LOAN 6KA1J8J93E1     WEB ID: 9102000802,5500.0,debit,Student Loan,CHASE SAVINGS,,
11/03/2014,Key Food,KEY FOOD # 1484 BROOKLYN NY104542  11/03,3.94,debit,Groceries,TOTAL CHECKING,,
11/03/2014,Something Greek,SOMETHING GREEK BROOKLYN NY11/01,16.6,debit,Restaurants,TOTAL CHECKING,,
11/03/2014,My Kitchen Newport,MY KITCHEN - NEWPORT C JERSEY CITY NJ        10/31,6.85,debit,Uncategorized,TOTAL CHECKING,,
10/31/2014,Raaz,RAAZ,28.0,debit,Uncategorized,CREDIT CARD,,
10/31/2014,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,1413.7,credit,Paycheck,TOTAL CHECKING,,
10/31/2014,Princeton Club Ny,THE PRINCETON CLUB OF 212-596-1220 NY        10/29,85.0,debit,Gym,TOTAL CHECKING,,
10/31/2014,Rite Aid,RITE AID CORP. BROOKLYN NY875655  10/31,10.49,debit,Pharmacy,TOTAL CHECKING,,
10/30/2014,Venmo Ccd Id,VENMO            PAYMENT    30846913        CCD ID: 2264681992,10.0,debit,Uncategorized,TOTAL CHECKING,,
10/30/2014,Side Dish Cafe,SIDE DISH CAFE JERSEY CITY NJ10/29,7.93,debit,Restaurants,TOTAL CHECKING,,
10/27/2014,Rite Aid,RITE AID CORP. BROOKLYN NY787989  10/27,2.37,debit,Pharmacy,TOTAL CHECKING,,
10/27/2014,Vb,VB3 JERSEY CITY NJ10/23,60.04,debit,Uncategorized,TOTAL CHECKING,,
10/27/2014,Deluxe Meat Market,DELUXE MEAT MARKET NEW YORK NY10/25,13.03,debit,Groceries,TOTAL CHECKING,,
10/27/2014,Devon Blakely,DEVON & BLAKELY NEW YORK NY10/24,5.44,debit,Uncategorized,TOTAL CHECKING,,
10/27/2014,Key Food,KEY FOOD # 1484 BROOKLYN NY450402  10/25,7.4,debit,Groceries,TOTAL CHECKING,,
10/27/2014,ATM Withdrawal Grand,ATM WITHDRAWAL004631  10/25231 GRAND,300.0,debit,Cash & ATM,TOTAL CHECKING,,
10/20/2014,Rite Aid,RITE AID STORE #10574,23.68,debit,Pharmacy,CREDIT CARD,,
10/19/2014,Nyc Taxi Y,NYC TAXI 7Y88,21.0,debit,Rental Car & Taxi,CREDIT CARD,,
10/19/2014,Sq Babo Teahouse,SQ *BABO TEAHOUSE,7.7,debit,Uncategorized,CREDIT CARD,,
10/19/2014,Tenzan,TENZAN,17.0,debit,Restaurants,CREDIT CARD,,
10/19/2014,Raaz,RAAZ,29.0,debit,Restaurants,CREDIT CARD,,
10/17/2014,Transfer from CREDIT CARD,AmazonPrime Membership,99.0,credit,Credit Card Payment,CREDIT CARD,,
10/17/2014,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,1341.63,credit,Paycheck,TOTAL CHECKING,,
10/15/2014,Market Place,MARKET PLACE,7.48,debit,Groceries,CREDIT CARD,,
10/14/2014,Amazon,AmazonPrime Membership,99.0,debit,Shopping,CREDIT CARD,,
10/14/2014,Transfer to CREDIT CARD,AmazonPrime Membership,99.0,debit,Credit Card Payment,CREDIT CARD,,
10/13/2014,Patagonia,PATAGONIA #00019,576.2,debit,Sporting Goods,CREDIT CARD,,
10/10/2014,A Dollar,A DOLLAR #01,14.57,debit,Uncategorized,CREDIT CARD,,
10/10/2014,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,317.27,credit,Credit Card Payment,CREDIT CARD,,
10/10/2014,Transfer to CREDIT CARD,Payment to Chase card ending in2234,317.27,debit,Credit Card Payment,TOTAL CHECKING,,
10/09/2014,Latitude,LATITUDE,19.0,debit,Alcohol & Bars,CREDIT CARD,,
10/09/2014,Coszcal De Allende,COSZCAL DE ALLENDE RESTA,37.61,debit,Uncategorized,CREDIT CARD,,
10/08/2014,Chase Quickpay Transfer,Chase QuickPay Electronic Transfer 4198661533 to BRENDA WONG,20.0,debit,Transfer,TOTAL CHECKING,,
10/08/2014,CVS,CVS/PHARMACY #00991,9.92,debit,Pharmacy,CREDIT CARD,,
10/08/2014,Side Dish Cafe,SIDE DISH CAFE,9.28,debit,Restaurants,CREDIT CARD,,
10/07/2014,CVS,CVS/PHARMACY #00991,19.83,debit,Pharmacy,CREDIT CARD,,
10/07/2014,Transfer from CHASE COLLEGE,Online Transfer from CHK ...2772transaction#: 4197034361,4000.0,credit,Transfer,CHASE SAVINGS,,
10/07/2014,Transfer to CHASE SAVINGS,Online Transfer to SAV ...4866 transaction#: 4197034361,4000.0,debit,Transfer,TOTAL CHECKING,,
10/06/2014,Clover Club,CLOVER CLUB,45.2,debit,Uncategorized,CREDIT CARD,,
10/06/2014,Chase Quickpay Transfer,Chase QuickPay Electronic Transfer 4192622447 to Jane,22.0,debit,Transfer,TOTAL CHECKING,,
10/06/2014,Chase Quickpay Transfer,Chase QuickPay Electronic Transfer 4191675174 from YEVGENIYA GAY,51.95,credit,Transfer,TOTAL CHECKING,,
10/05/2014,Ann Taylor,ANN TAYLOR #1086,14.0,debit,Clothing,CREDIT CARD,,
10/05/2014,Michaels,MICHAELS STORES 9025,11.4,debit,Hobbies,CREDIT CARD,,
10/05/2014,Whole Foods,WHOLEFDS UWS 10328,11.01,debit,Groceries,CREDIT CARD,,
10/05/2014,Lyft,LYFT.COM,5.0,credit,Rental Car & Taxi,CREDIT CARD,,
10/05/2014,Lyft,LYFT.COM,5.0,credit,Rental Car & Taxi,CREDIT CARD,,
10/03/2014,Rite Aid,RITE AID STORE 3879,20.41,debit,Pharmacy,CREDIT CARD,,
10/03/2014,Interest,INTEREST PAYMENT,0.05,credit,Interest Income,CHASE SAVINGS,,
10/03/2014,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,1341.61,credit,Paycheck,TOTAL CHECKING,,
10/02/2014,Panda Express,PANDA EXPRESS #110,9.03,debit,Fast Food,CREDIT CARD,,
10/01/2014,Red Mango,RED MANGO,4.82,debit,Food & Dining,CREDIT CARD,,
10/01/2014,Key Food,KEY FOOD # 1484,3.0,debit,Groceries,CREDIT CARD,,
10/01/2014,Side Dish Cafe,SIDE DISH CAFE,4.9,debit,Restaurants,CREDIT CARD,,
9/30/2014,Telecharge Svce,TELECHARGE SVCE,64.25,debit,Uncategorized,CREDIT CARD,,
9/29/2014,Key Food,KEY FOOD # 1484,7.49,debit,Groceries,CREDIT CARD,,
9/29/2014,Tmania,TMANIA *8668114111,103.9,debit,Uncategorized,CREDIT CARD,,
9/29/2014,Deposit Id Number,DEPOSIT  ID NUMBER 296855,991.99,credit,Income,CHASE SAVINGS,,
9/29/2014,Dig Inn 17th,Dig Inn 17th Street New York NY09/25,7.75,debit,Hotel,TOTAL CHECKING,,
9/29/2014,Transfer to CREDIT CARD,Payment to Chase card ending in2234,390.56,debit,Credit Card Payment,TOTAL CHECKING,,
9/28/2014,Devon Blakely,DEVON & BLAKELY,8.66,debit,Uncategorized,CREDIT CARD,,
9/28/2014,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,390.56,credit,Credit Card Payment,CREDIT CARD,,
9/26/2014,Market Place,MARKET PLACE JERSEY CITY NJ09/25,7.48,debit,Groceries,TOTAL CHECKING,,
9/26/2014,Sq Babo Teahouse,SQ *BABO TEAHOUSE Jersey City NJ09/25,9.58,debit,Uncategorized,TOTAL CHECKING,,
9/25/2014,Key Food,KEY FOOD # 1484,2.01,debit,Groceries,CREDIT CARD,,
9/25/2014,Jamba Juice,JAMBA JUICE NEWPORT,3.21,debit,Food & Dining,CREDIT CARD,,
9/24/2014,Rite Aid,RITE AID STORE 3879,8.69,debit,Pharmacy,CREDIT CARD,,
9/24/2014,Devon Blakely,DEVON & BLAKELY NEW YORK NY09/23,4.36,debit,Uncategorized,TOTAL CHECKING,,
9/23/2014,Grand Optical,MANHATTAN GRAND OPTICAL,230.0,debit,Eyecare,CREDIT CARD,,
9/23/2014,Lloyds,LLOYDS #1 BROOKLYN NY09/22,2.86,debit,Uncategorized,TOTAL CHECKING,,
