Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
11/14/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5797148746 from KEVIN WU,150.0,credit,Transfer,TOTAL CHECKING,,
11/10/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,997.14,credit,Paycheck,CHASE SAVINGS,,
11/10/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,386.92,credit,Paycheck,TOTAL CHECKING,,
11/07/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,600.0,credit,Credit Card Payment,CREDIT CARD,,
11/07/2016,Transfer to CREDIT CARD,Payment to Chase card ending in6008,600.0,debit,Credit Card Payment,TOTAL CHECKING,,
11/07/2016,Transfer from CREDIT CARD,Chase QuickPay Electronic Transfer 5779237815 from KEVIN WU,119.74,credit,Transfer,TOTAL CHECKING,,
11/06/2016,Transfer to CHASE COLLEGE,IKEA BROOKLYN,119.74,debit,Transfer,CREDIT CARD,,
11/03/2016,Interest,INTEREST PAYMENT,0.15,credit,Interest Income,CHASE SAVINGS,,
11/02/2016,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
10/28/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,950.25,credit,Paycheck,CHASE SAVINGS,,
10/28/2016,Piktochart Malaysia,PIKTOCHART MALAYSIA10/26,10.0,debit,Restaurants,TOTAL CHECKING,,
10/28/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,361.67,credit,Paycheck,TOTAL CHECKING,,
10/28/2016,Key Food,KEY FOOD #1484 BROOKLYN NY104326  10/28,9.93,debit,Groceries,TOTAL CHECKING,,
10/28/2016,ATM Withdrawal,ATM WITHDRAWAL006347  10/287427 5TH,400.0,debit,Cash & ATM,TOTAL CHECKING,,
10/25/2016,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,16.48,debit,Utilities,TOTAL CHECKING,,
10/24/2016,Chase,Chase QuickPay Electronic Transfer 5750997758 to RICHARD GEE,412.17,debit,Financial,TOTAL CHECKING,,
10/24/2016,Chase Ending In,Payment to Chase card ending in6008,33.0,debit,Financial,TOTAL CHECKING,,
10/23/2016,Ubertechnol,PAYPAL *UBERTECHNOL,7.95,debit,Uncategorized,CREDIT CARD,,
10/23/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,33.0,credit,Credit Card Payment,CREDIT CARD,,
10/21/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5743558806 from BRENDA WONG,22.0,credit,Transfer,TOTAL CHECKING,,
10/19/2016,Transfer to CREDIT CARD,Chase QuickPay Electronic Transfer 5739356530 to Kevin Wu,33.0,debit,Credit Card Payment,TOTAL CHECKING,,
10/17/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5663338212 from KEVIN WU,130.0,credit,Transfer,TOTAL CHECKING,,
10/14/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,950.15,credit,Paycheck,CHASE SAVINGS,,
10/14/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,361.62,credit,Paycheck,TOTAL CHECKING,,
10/11/2016,Dos Toros May,DOS TOROS- MAY 2016 NEW YORK NY10/06,9.5,debit,Uncategorized,TOTAL CHECKING,,
10/07/2016,Transfer to CHASE COLLEGE,Online Transfer to CHK ...2772 transaction#: 5716962805,100.0,debit,Transfer,CHASE SAVINGS,,
10/07/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5716962316 to Kevin Wu,22.0,debit,Shopping,TOTAL CHECKING,,
10/07/2016,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 5716962805,100.0,credit,Transfer,TOTAL CHECKING,,
10/06/2016,Schwab,SCHWAB BANK      TRANSFER   000440024774125 WEB ID: 3615220001,500.0,debit,Business Services,TOTAL CHECKING,,
10/06/2016,ATM Withdrawal,ATM WITHDRAWAL009539  10/0651 W 51ST,800.0,debit,Cash & ATM,TOTAL CHECKING,,
10/05/2016,Interest,INTEREST PAYMENT,0.13,credit,Interest Income,CHASE SAVINGS,,
10/05/2016,Axa Equitable Li,AXA Equitable Li DIRECT PAYPPD ID: 7135570651,610.13,credit,Income,TOTAL CHECKING,,
10/05/2016,Rite Aid,RITE AID STORE - 10574 BROOKLYNNY           10/05 Purchase $8.4,28.41,debit,Pharmacy,TOTAL CHECKING,,
10/05/2016,Duane Reade,Duane Reade STO 51 W 5 NEW YORKNY   845390  10/05,1.08,debit,Pharmacy,TOTAL CHECKING,,
10/04/2016,Coszcal De Allende,COSZCAL DE ALLENDE REST BROOKLYNNY          10/04,65.16,debit,Uncategorized,TOTAL CHECKING,,
10/04/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5708089568 from RICHARD GEE,33.0,credit,Transfer,TOTAL CHECKING,,
10/03/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5706214445 from KEVIN WU,20.0,credit,Transfer,TOTAL CHECKING,,
10/03/2016,Chase,Chase QuickPay Electronic Transfer 5703029009 to RICHARD GEE,34.49,debit,Financial,TOTAL CHECKING,,
10/03/2016,Bagels and Brew,BAGELS AND BREWS ASTORIA NY10/02,6.53,debit,Restaurants,TOTAL CHECKING,,
10/03/2016,Transfer to CREDIT CARD,Payment to Chase card ending in0411,19.99,debit,Credit Card Payment,TOTAL CHECKING,,
10/03/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY140984  10/03,10.81,debit,Groceries,TOTAL CHECKING,,
10/03/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,19.99,credit,Credit Card Payment,CREDIT CARD,,
10/02/2016,Ubertechnol,PAYPAL *UBERTECHNOL,8.6,debit,Uncategorized,CREDIT CARD,,
10/02/2016,Jefferson Clinton Hotel,JEFFERSON CLINTON HOTE,163.85,debit,Hotel,CREDIT CARD,,
10/02/2016,Nyc Taxi C,NYC TAXI 8C12,66.8,debit,Rental Car & Taxi,CREDIT CARD,,
10/02/2016,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
9/30/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,972.38,credit,Paycheck,CHASE SAVINGS,,
9/30/2016,Pastabilities,PASTABILITIES,27.92,debit,Restaurants,CREDIT CARD,,
9/30/2016,Middle Ages,MIDDLE AGES,24.52,debit,Alcohol & Bars,CREDIT CARD,,
9/30/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,373.59,credit,Paycheck,TOTAL CHECKING,,
9/29/2016,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,20.24,debit,Utilities,TOTAL CHECKING,,
9/28/2016,Bay Ridge Rx,BAY RIDGE RX BROOKLYN NY867413  09/28,3.29,debit,Uncategorized,TOTAL CHECKING,,
9/28/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5690243691 to BRENDA WONG,92.88,debit,Shopping,TOTAL CHECKING,,
9/27/2016,Muji Soho New,MUJI SOHO NEW YORK NY09/26,7.9,debit,Clothing,TOTAL CHECKING,,
9/26/2016,T J Maxx,T J MAXX #1092,42.5,debit,Shopping,CREDIT CARD,,
9/26/2016,Ichabod,ICHABOD'S,83.86,debit,Uncategorized,CREDIT CARD,,
9/26/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY423108  09/26,2.99,debit,Groceries,TOTAL CHECKING,,
9/26/2016,Garden of Eden,GARDEN OF EDEN #3 NEW YORK NY472942  09/26,1.99,debit,Groceries,TOTAL CHECKING,,
9/26/2016,Transfer to CREDIT CARD,Payment to Chase card ending in1097,12.5,debit,Credit Card Payment,TOTAL CHECKING,,
9/26/2016,Nycdot Parking Meters,NYCDOT PARKING METERS LONG IS CITY NY        09/24,1.0,debit,Parking,TOTAL CHECKING,,
9/25/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,12.5,credit,Credit Card Payment,CREDIT CARD,,
9/23/2016,New York Kimchi,NEW YORK KIMCHI NEW YORK NY09/21,13.0,debit,Restaurants,TOTAL CHECKING,,
9/22/2016,Amazon,AMAZON MKTPLACE PMTS,12.5,debit,Shopping,CREDIT CARD,,
9/22/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY432433  09/22,7.99,debit,Groceries,TOTAL CHECKING,,
9/22/2016,Market Work Wa,MARKET@WORK 2067379149 2067379149 WA         09/21,2.38,debit,Groceries,TOTAL CHECKING,,
9/21/2016,Transfer from CHASE COLLEGE,Online Transfer from CHK ...2772transaction#: 5678061376,200.0,credit,Transfer,CHASE SAVINGS,,
9/21/2016,Delta,DELTA AIR   0067863069779,281.04,debit,Air Travel,CREDIT CARD,,
9/21/2016,Transfer to CHASE SAVINGS,Online Transfer to SAV ...4866 transaction#: 5678061376,200.0,debit,Transfer,TOTAL CHECKING,,
9/21/2016,T J Maxx,T.J. MAXX # 1197 BROOKLYN NY09/20,30.45,debit,Shopping,TOTAL CHECKING,,
9/20/2016,Fei Long Market,FEI LONG MARKET,68.9,debit,Groceries,CREDIT CARD,,
9/19/2016,Century Theaters,CENTURY TWENTY ONE #20 BROOKLYNNY   929227  09/17,22.16,debit,Movies & DVDs,TOTAL CHECKING,,
9/19/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY141162  09/17,28.41,debit,Groceries,TOTAL CHECKING,,
9/19/2016,Kathy Dumplings,Kathy's dumplings BROOKLYN NY09/16,12.36,debit,Uncategorized,TOTAL CHECKING,,
9/18/2016,Hotels.com,HOTELS.COM132593347263,354.68,debit,Hotel,CREDIT CARD,,
9/16/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,950.16,credit,Paycheck,CHASE SAVINGS,,
9/16/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,361.62,credit,Paycheck,TOTAL CHECKING,,
9/16/2016,Bayridge Discount Liqu,BAYRIDGE DISCOUNT LIQU BROOKLYNNY   041261  09/16,13.06,debit,Alcohol & Bars,TOTAL CHECKING,,
9/15/2016,Club Quarters San,CLUB QUARTERS - SAN FR,401.07,debit,Hotel,CREDIT CARD,,
9/15/2016,Century Theaters,CENTURY TWENTY ONE #20,92.94,credit,Movies & DVDs,CREDIT CARD,,
9/15/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY09/14,8.49,debit,Groceries,TOTAL CHECKING,,
9/15/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5630284306 from KEVIN WU,130.0,credit,Transfer,TOTAL CHECKING,,
9/13/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,1000.0,credit,Credit Card Payment,CREDIT CARD,,
