Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
5/31/2016,Snowdays Flushing,SNOWDAYS FLUSHING FLUSHING NY05/29,6.53,debit,Uncategorized,TOTAL CHECKING,,
5/31/2016,Mitsuwa,MITSUWA-ITO-EN NJ EDGEWATER NJ05/27,2.0,debit,Groceries,TOTAL CHECKING,,
5/30/2016,Mp Taverna,MP TAVERNA ASTORIA,67.63,debit,Restaurants,CREDIT CARD,,
5/27/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,704.74,credit,Paycheck,CHASE SAVINGS,,
5/27/2016,Schwab,SCHWAB BANK      TRANSFER   000440024774125 WEB ID: 3615220001,250.0,debit,Business Services,TOTAL CHECKING,,
5/27/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,704.74,credit,Paycheck,TOTAL CHECKING,,
5/26/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY05/25,3.37,debit,Groceries,TOTAL CHECKING,,
5/25/2016,Transfer to CHASE COLLEGE,GROUPON INC,64.0,debit,Transfer,CREDIT CARD,,
5/25/2016,Spotify,Spotify USA,0.99,debit,Music,CREDIT CARD,,
5/25/2016,Transfer from CREDIT CARD,Chase QuickPay Electronic Transfer 5416403486 from RICHARD GEE,64.0,credit,Transfer,TOTAL CHECKING,,
5/24/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,100.0,credit,Credit Card Payment,CREDIT CARD,,
5/24/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5413166996 to Kevin Wu,80.0,debit,Shopping,TOTAL CHECKING,,
5/24/2016,Forever 21,0163 FOREVER 21 NEW YORK NY05/23,39.7,debit,Clothing,TOTAL CHECKING,,
5/24/2016,Transfer to CREDIT CARD,Payment to Chase card ending in1097,100.0,debit,Credit Card Payment,TOTAL CHECKING,,
5/23/2016,Nycdot Parking Meters,NYCDOT PARKING METERS,3.0,debit,Parking,CREDIT CARD,,
5/23/2016,Bagels and Brew,BAGELS AND BREWS,13.25,debit,Restaurants,CREDIT CARD,,
5/23/2016,Duane Reade,Duane Reade 2858 STEIN ASTORIA NY    750001  05/22,3.37,debit,Pharmacy,TOTAL CHECKING,,
5/23/2016,Venmo,VENMO-2          PAYMENT    212599755       WEB ID: 3264681992,21.0,debit,Transfer,TOTAL CHECKING,,
5/22/2016,Nycdot Parking Meters,NYCDOT PARKING METERS,3.5,debit,Parking,CREDIT CARD,,
5/19/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY05/18,20.76,debit,Groceries,TOTAL CHECKING,,
5/18/2016,Casa Pepe,TST* CASA PEPE BAY RIDG BROOKLYNNY          05/18,132.14,debit,Restaurants,TOTAL CHECKING,,
5/16/2016,Rite Aid,RITE AID STORE - 10574 BROOKLYNNY           05/15,5.43,debit,Pharmacy,TOTAL CHECKING,,
5/16/2016,Rite Aid,RITE AID STORE - 3879 BROOKLYN NY            05/16,10.78,debit,Pharmacy,TOTAL CHECKING,,
5/16/2016,Century Theaters,CENTURY TWENTY ONE #20 BROOKLYNNY           05/14,30.44,debit,Movies & DVDs,TOTAL CHECKING,,
5/16/2016,Century Theaters,CENTURY TWENTY ONE BROOKLYN NY354343  05/14,272.18,debit,Movies & DVDs,TOTAL CHECKING,,
5/16/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5396282465 from KEVIN WU,48.0,credit,Transfer,TOTAL CHECKING,,
5/16/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5395853935 from RICHARD GEE,96.0,credit,Transfer,TOTAL CHECKING,,
5/16/2016,Omiya,OMIYA 2015 INC BROOKLYN NY05/13,27.79,debit,Restaurants,TOTAL CHECKING,,
