Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
6/02/2023,ABC*NYSC,ABC*NYSC,5.0,debit,Gym,CREDIT CARD,,
6/01/2023,IKRAVEIT FOODS MARKET ASTORIA,IKRAVEIT FOODS MARKET ASTORIA,7.23,debit,Groceries,Investor Checking ...125,,
6/01/2023,MEDITERRANEAN FOODS I ASTORIA,MEDITERRANEAN FOODS I ASTORIA,12.56,debit,Groceries,Investor Checking ...125,,
6/01/2023,CAPITAL ONE      MOBILE PMT 3RMX,CAPITAL ONE      MOBILE PMT 3RMX,773.05,debit,Credit Card Payment,TOTAL CHECKING,,
5/31/2023,FOOD EMPORIUM #X 2910 B ASTORIA,FOOD EMPORIUM #X 2910 B ASTORIA,12.29,debit,Groceries,Investor Checking ...125,,
5/31/2023,DOLLAR TREE XX72 31ST S ASTORIA,DOLLAR TREE XX72 31ST S ASTORIA,8.17,debit,Shopping,Investor Checking ...125,,
5/31/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,1286.5,credit,Paycheck,TOTAL CHECKING,,
5/30/2023,Interest Paid,Interest Paid,0.3,credit,Interest Income,Investor Checking ...125,,
5/30/2023,ATM Fee Rebate,ATM Fee Rebate,5.25,credit,ATM Fee,Investor Checking ...125,,
5/30/2023,VENMO            PAYMENT    1027,VENMO            PAYMENT    1027,115.0,debit,Transfer,TOTAL CHECKING,,
5/30/2023,FOOD EMPORIUM #2220,FOOD EMPORIUM #2220,8.99,debit,Groceries,CREDIT CARD,,
5/30/2023,PAYPAL *UBER,PAYPAL *UBER,2.0,debit,Ride Share,CREDIT CARD,,
5/29/2023,KEY FOOD XXXX XX-13 36T LNG ISLND CTY,KEY FOOD XXXX XX-13 36T LNG ISLND CTY,8.67,debit,Groceries,Investor Checking ...125,,
5/29/2023,PAYPAL *UBER,PAYPAL *UBER,20.9,debit,Ride Share,CREDIT CARD,,
5/29/2023,PAYPAL *UBER,PAYPAL *UBER,14.9,debit,Ride Share,CREDIT CARD,,
5/29/2023,PAYPAL *UBER,PAYPAL *UBER,14.92,debit,Ride Share,CREDIT CARD,,
5/29/2023,KEY FOOD 1620,KEY FOOD 1620,10.62,debit,Groceries,CREDIT CARD,,
5/29/2023,SQ *LA COLOMBE FISHTOWN,SQ *LA COLOMBE FISHTOWN,8.1,debit,Coffee Shops,CREDIT CARD,,
5/28/2023,PAYPAL *UBER,PAYPAL *UBER,10.99,debit,Ride Share,CREDIT CARD,,
5/28/2023,PAYPAL *UBER,PAYPAL *UBER,11.89,debit,Ride Share,CREDIT CARD,,
5/28/2023,PAYPAL *GRUBHUBFOOD JUICE,PAYPAL *GRUBHUBFOOD JUICE,3.14,debit,Food Delivery,CREDIT CARD,,
5/28/2023,DUANE READE #21350,DUANE READE #21350,2.22,debit,Pharmacy,CREDIT CARD,,
5/26/2023,CVS/PHARMACY #10298,CVS/PHARMACY #10298,18.28,debit,Pharmacy,CREDIT CARD,,
5/26/2023,THAI VILLA,THAI VILLA,43.57,debit,Restaurants,CREDIT CARD,,
5/26/2023,Payment Thank You-Mobile,Payment Thank You-Mobile,406.16,credit,Credit Card Payment,CREDIT CARD,,
5/26/2023,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
5/26/2023,Payment to Chase card ending in,Payment to Chase card ending in,406.16,debit,Credit Card Payment,TOTAL CHECKING,,
5/25/2023,VENMO            PAYMENT    1027,VENMO            PAYMENT    1027,200.0,debit,Transfer,TOTAL CHECKING,,
5/24/2023,AUSTIN AIRPORT-F&B,AUSTIN AIRPORT-F&B,25.76,debit,Clothing,CREDIT CARD,,
5/24/2023,KEY FOOD 1620,KEY FOOD 1620,14.75,debit,Groceries,CREDIT CARD,,
5/24/2023,TST* JUICELAND - E. CESAR,TST* JUICELAND - E. CESAR,7.22,debit,Restaurants,CREDIT CARD,,
5/24/2023,FIRST EAGLE INVE DIRECT-PAY,FIRST EAGLE INVE DIRECT-PAY,250.0,credit,Income,TOTAL CHECKING,,
5/24/2023,Online Payment 17373788663 To 34,Online Payment 17373788663 To 34,1522.5,debit,Mortgage & Rent,TOTAL CHECKING,,
5/24/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,13.97,debit,Clothing,CREDIT CARD,,
5/24/2023,LYFT   *1 RIDE 05-20,LYFT   *1 RIDE 05-20,10.87,credit,Ride Share,CREDIT CARD,,
5/23/2023,TST* Easy Tiger - Eastsid,TST* Easy Tiger - Eastsid,4.5,debit,Restaurants,CREDIT CARD,,
5/23/2023,LYFT   *1 RIDE 05-20,LYFT   *1 RIDE 05-20,10.87,debit,Ride Share,CREDIT CARD,,
5/23/2023,PAYPAL *UBER,PAYPAL *UBER,19.97,debit,Ride Share,CREDIT CARD,,
5/23/2023,PAYPAL *UBER,PAYPAL *UBER,6.93,debit,Ride Share,CREDIT CARD,,
5/22/2023,PAYPAL *UBER,PAYPAL *UBER,6.77,debit,Ride Share,CREDIT CARD,,
5/22/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,29.89,debit,Clothing,CREDIT CARD,,
5/22/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,20.99,debit,Clothing,CREDIT CARD,,
5/21/2023,LYFT   *1 RIDE 05-19,LYFT   *1 RIDE 05-19,18.8,debit,Ride Share,CREDIT CARD,,
5/21/2023,LYFT   *CANCEL FEE,LYFT   *CANCEL FEE,5.0,debit,Ride Share,CREDIT CARD,,
5/21/2023,SQ *CASCATA RESTAURANT &,SQ *CASCATA RESTAURANT &,2.71,debit,Restaurants,CREDIT CARD,,
5/21/2023,DUNKIN #330415 Q35,DUNKIN #330415 Q35,7.27,debit,Coffee Shops,CREDIT CARD,,
5/19/2023,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
5/19/2023,PAYPAL *SEPHORA USA,PAYPAL *SEPHORA USA,30.27,debit,Personal Care,CREDIT CARD,,
5/18/2023,PAYPAL *GRUBHUBFOOD FIELD,PAYPAL *GRUBHUBFOOD FIELD,2.37,debit,Food Delivery,CREDIT CARD,,
5/17/2023,ATM Fee,PAI ISO X822 4TH AVE BROOKLYN,2.25,debit,ATM Fee,Investor Checking ...125,,
5/17/2023,PAI ISO X822 4TH AVE BROOKLYN,PAI ISO X822 4TH AVE BROOKLYN,200.0,debit,Cash & ATM,Investor Checking ...125,,
5/16/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,20.97,debit,Clothing,CREDIT CARD,,
5/16/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,23.97,debit,Clothing,CREDIT CARD,,
5/16/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,1.99,debit,Clothing,CREDIT CARD,,
5/16/2023,CITIBIK*1 RIDE,CITIBIK*1 RIDE,4.89,debit,Public Transportation,CREDIT CARD,,
5/16/2023,Spectrum,Spectrum,24.99,debit,Internet,CREDIT CARD,,
5/15/2023,Amazon.com*VS8UI2IL3,Amazon.com*VS8UI2IL3,13.87,debit,Shopping,CREDIT CARD,,
5/15/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,1286.52,credit,Paycheck,TOTAL CHECKING,,
5/12/2023,USPS KIOSK ...551 NEW YORK,USPS KIOSK ...551 NEW YORK,6.3,debit,Shipping,Investor Checking ...125,,
5/12/2023,FLUSHING BANK X102 3RD BROOKLYN,FLUSHING BANK X102 3RD BROOKLYN,303.0,debit,Financial,Investor Checking ...125,,
5/11/2023,Amazon.com*5Q2HC6IF3,Amazon.com*5Q2HC6IF3,74.04,debit,Shopping,CREDIT CARD,,
5/11/2023,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,23.46,debit,Utilities,TOTAL CHECKING,,
5/11/2023,BEER CAVE ASTORIA,BEER CAVE ASTORIA,9.62,debit,Alcohol & Bars,Investor Checking ...125,,
5/10/2023,DOLLAR TREE XX72 31ST S ASTORIA,DOLLAR TREE XX72 31ST S ASTORIA,6.8,debit,Shopping,Investor Checking ...125,,
5/08/2023,FOOD EMPORIUM #X 2910 B ASTORIA,FOOD EMPORIUM #X 2910 B ASTORIA,10.87,debit,Groceries,Investor Checking ...125,,
