Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/03/2017,Chase Ending In,Payment to Chase card ending in0411,19.99,debit,Credit Card Payment,TOTAL CHECKING,,
3/03/2017,Chase Ending In,Payment to Chase card ending in6008,2000.0,debit,Credit Card Payment,TOTAL CHECKING,,
3/02/2017,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Health & Fitness,CREDIT CARD,,
3/02/2017,Lyft,LYFT   *RIDE TUE 8PM LYFT.COM CA02/28,4.16,debit,Rental Car & Taxi,TOTAL CHECKING,,
3/02/2017,Lyft,LYFT   *RIDE WED 8PM LYFT.COM CA03/01,5.0,debit,Rental Car & Taxi,TOTAL CHECKING,,
3/01/2017,Chase,Chase QuickPay Electronic Transfer 6043433509 to RICHARD GEE,127.0,debit,Financial,TOTAL CHECKING,,
3/01/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 6041954251 from KEVIN WU,484.0,credit,Transfer,TOTAL CHECKING,,
2/27/2017,Chase Ending In,Payment to Chase card ending in1097,30.0,debit,Credit Card Payment,TOTAL CHECKING,,
2/27/2017,Chase Ending In,Payment to Chase card ending in0411,19.99,debit,Credit Card Payment,TOTAL CHECKING,,
2/27/2017,Chase Ending In,Payment to Chase card ending in6008,29.0,debit,Credit Card Payment,TOTAL CHECKING,,
2/27/2017,Chase,Chase QuickPay Electronic Transfer 6036095282 to RICHARD GEE,1166.0,debit,Financial,TOTAL CHECKING,,
2/27/2017,Nys Dtf Pit,NYS DTF PIT      Tax PaymntPPD ID: N146013200,240.0,debit,Taxes,TOTAL CHECKING,,
2/26/2017,Thank You Mobile,Payment Thank You-Mobile,30.0,credit,Credit Card Payment,CREDIT CARD,,
2/26/2017,Thank You Mobile,Payment Thank You-Mobile,19.99,credit,Credit Card Payment,CREDIT CARD,,
2/23/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,3255.52,credit,Paycheck,TOTAL CHECKING,,
2/22/2017,National Grid,NATIONAL GRID NY UTILITYPAYPPD ID: 9177976003,19.94,debit,Utilities,TOTAL CHECKING,,
2/17/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,935.84,credit,Paycheck,CHASE SAVINGS,,
2/17/2017,Schwab Bank Transfer,SCHWAB BANK      TRANSFER   000440024774125 WEB ID: 3615220001,1000.0,debit,Transfer,TOTAL CHECKING,,
2/17/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,53.91,credit,Paycheck,TOTAL CHECKING,,
2/17/2017,ProFlowers,PROFLOWERS 800-580-2913 CA02/17,10.03,debit,Gift,TOTAL CHECKING,,
2/16/2017,Concur Expense Ppd,CONCUR           EXPENSEPPD ID: 1911608052,59.39,credit,Income,TOTAL CHECKING,,
2/16/2017,Global Kitchen,GLOBAL KITCHEN NEW YORK NY02/14,6.13,debit,Restaurants,TOTAL CHECKING,,
2/16/2017,Concur Expense Ppd,CONCUR           EXPENSEPPD ID: 1911608052,112.3,credit,Income,TOTAL CHECKING,,
2/16/2017,Rite Aid,RITE AID STORE - 3879 BROOKLYN NY            02/15,16.62,debit,Pharmacy,TOTAL CHECKING,,
2/15/2017,Transfer to CHASE COLLEGE,Online Transfer to CHK ...2772 transaction#: 6011532577,800.0,debit,Transfer,CHASE SAVINGS,,
2/15/2017,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 6011532577,800.0,credit,Transfer,TOTAL CHECKING,,
2/15/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5939016137 from KEVIN WU,130.0,credit,Transfer,TOTAL CHECKING,,
2/15/2017,Market Work Wa,MARKET@WORK 2067379149 2067379149 WA         02/14,1.5,debit,Groceries,TOTAL CHECKING,,
2/14/2017,Duane Reade,Duane Reade STO 51 W 5 NEW YORKNY   159933  02/14,1.19,debit,Pharmacy,TOTAL CHECKING,,
2/13/2017,Spa Castle,SPA CASTLE COLLEGE POINT NY02/11,32.25,debit,Spa & Massage,TOTAL CHECKING,,
2/13/2017,Sakura Japanese Restaurant,SAKURA JAPANESE RESTAUR ASTORIANY           02/11,11.8,debit,Restaurants,TOTAL CHECKING,,
2/13/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 6002465267 from BRENDA WONG,9.0,credit,Transfer,TOTAL CHECKING,,
2/13/2017,Key Food,KEY FOOD #1484 BROOKLYN NY02/10,3.39,debit,Groceries,TOTAL CHECKING,,
2/13/2017,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 6003443276 to Wilson Mai,35.59,debit,Shopping,TOTAL CHECKING,,
2/13/2017,ATM Withdrawal,ATM WITHDRAWAL001036  02/137427 5TH,200.0,debit,Cash & ATM,TOTAL CHECKING,,
2/10/2017,Venmo,VENMO            PAYMENT    415737173       WEB ID: 3264681992,14.0,debit,Transfer,TOTAL CHECKING,,
2/09/2017,Global Kitchen,GLOBAL KITCHEN NEW YORK NY02/08,7.78,debit,Restaurants,TOTAL CHECKING,,
2/08/2017,Thank You Mobile,Payment Thank You-Mobile,11.06,credit,Credit Card Payment,CREDIT CARD,,
2/08/2017,Point,POINT BRAZIL INC ASTORIA NY02/07,12.4,debit,Business Services,TOTAL CHECKING,,
2/08/2017,Chase Ending In,Payment to Chase card ending in1097,11.06,debit,Credit Card Payment,TOTAL CHECKING,,
2/08/2017,ATM Withdrawal,ATM WITHDRAWAL001778  02/0851 W 51ST,220.0,debit,Cash & ATM,TOTAL CHECKING,,
2/08/2017,Rite Aid,RITE AID STORE - 10574 BROOKLYNNY   943414  02/08,8.24,debit,Pharmacy,TOTAL CHECKING,,
2/07/2017,Groupon,GROUPON INC,30.0,debit,Shopping,CREDIT CARD,,
2/06/2017,Key Food,KEY FOOD #1484 BROOKLYN NY02/03,8.28,debit,Groceries,TOTAL CHECKING,,
2/03/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,935.86,credit,Paycheck,CHASE SAVINGS,,
2/03/2017,Interest,INTEREST PAYMENT,0.2,credit,Interest Income,CHASE SAVINGS,,
2/03/2017,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,53.92,credit,Paycheck,TOTAL CHECKING,,
2/03/2017,Market Work Wa,MARKET@WORK 2067379149 2067379149 WA         02/02,1.4,debit,Groceries,TOTAL CHECKING,,
2/02/2017,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Health & Fitness,CREDIT CARD,,
2/02/2017,Brooklyn Public Library,BROOKLYN PUBLIC LIBRARY BROOKLYNNY          02/01,4.95,debit,Books & Supplies,TOTAL CHECKING,,
