Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/18/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,212.74,credit,Paycheck,CHASE SAVINGS,,
3/18/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,319.12,credit,Paycheck,TOTAL CHECKING,,
3/18/2016,Chase,Chase QuickPay Electronic Transfer 5238164965 to RICHARD GEE,166.91,debit,Financial,TOTAL CHECKING,,
3/18/2016,Transfer from CHASE SAVINGS,Online Transfer from SAV ...4866transaction#: 5268656268,1500.0,credit,Transfer,TOTAL CHECKING,,
3/17/2016,Sugar,SUGAR FREAK,66.7,debit,Clothing,CREDIT CARD,,
3/17/2016,ATM Deposit,ATM CHECK DEPOSIT 03/17 51 W 51ST ST NEW YORK NY,21.11,credit,Income,TOTAL CHECKING,,
3/11/2016,Lowens,LOWENS PHARMACY,3.18,debit,Shopping,CREDIT CARD,,
3/11/2016,Aldo,ALDO US #2522 BROOKLYN NY03/10,9.78,debit,Clothing,TOTAL CHECKING,,
3/11/2016,Rite Aid,RITE AID STORE - 3879 BROOKLYN NY            03/10,16.33,debit,Pharmacy,TOTAL CHECKING,,
3/10/2016,ATM Withdrawal,ATM WITHDRAWAL003688  03/107427 5TH,100.0,debit,Cash & ATM,TOTAL CHECKING,,
3/09/2016,Thank You Mobile,Payment Thank You-Mobile,4.98,credit,Credit Card Payment,CREDIT CARD,,
3/09/2016,Chase Ending In,Payment to Chase card ending in1097,4.98,debit,Financial,TOTAL CHECKING,,
3/08/2016,Plaza Candy,PLAZA CANDY SECAUCUS NJ03/07,3.75,debit,Uncategorized,TOTAL CHECKING,,
3/08/2016,Forever 21,0163 FOREVER 21 NEW YORK NY03/07,20.9,debit,Clothing,TOTAL CHECKING,,
3/07/2016,Key Food,KEY FOOD # 1484,4.99,debit,Groceries,CREDIT CARD,,
3/07/2016,Starbucks,STARBUCKS #09721 BROOKL BrooklynNY          03/05,2.67,debit,Coffee Shops,TOTAL CHECKING,,
3/07/2016,Catch 22,CATCH 22 BROOKLYN NY03/05,18.0,debit,Business Services,TOTAL CHECKING,,
3/07/2016,Global Kitchen,GLOBAL KITCHEN NEW YORK NY03/04,7.29,debit,Restaurants,TOTAL CHECKING,,
3/07/2016,Baked by Melissa,BAKED BY MELISSA - 14T NEW YORKNY           03/04,6.0,debit,Restaurants,TOTAL CHECKING,,
3/07/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5244961935 from RICHARD GEE,600.0,credit,Transfer,TOTAL CHECKING,,
3/07/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5245006333 to Kevin Wu,1057.37,debit,Shopping,TOTAL CHECKING,,
3/04/2016,Transfer from CHASE COLLEGE,Online Transfer from CHK ...2772transaction#: 5239909359,910.0,credit,Transfer,CHASE SAVINGS,,
3/04/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,210.34,credit,Paycheck,CHASE SAVINGS,,
3/04/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,136.19,credit,Paycheck,CHASE SAVINGS,,
3/04/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,490.8,credit,Paycheck,TOTAL CHECKING,,
3/04/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,317.76,credit,Paycheck,TOTAL CHECKING,,
3/04/2016,Transfer to CHASE SAVINGS,Online Transfer to SAV ...4866 transaction#: 5239909359,910.0,debit,Transfer,TOTAL CHECKING,,
3/04/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY03/03,9.89,debit,Groceries,TOTAL CHECKING,,
3/04/2016,Chase,Chase QuickPay Electronic Transfer 5205783916 to RICHARD GEE,166.91,debit,Financial,TOTAL CHECKING,,
3/04/2016,Just Salad,JUST SALAD NEW YORK NY03/03,25.02,debit,Restaurants,TOTAL CHECKING,,
3/04/2016,Rite Aid,RITE AID STORE - 10574 BROOKLYNNY           03/03,12.56,debit,Pharmacy,TOTAL CHECKING,,
3/03/2016,Interest,INTEREST PAYMENT,0.15,credit,Interest Income,CHASE SAVINGS,,
3/03/2016,Cafe Bravo,CAFE BRAVO NEW YORK NY03/01,20.45,debit,Food & Dining,TOTAL CHECKING,,
3/03/2016,Chipotle,CHIPOTLE 0775 SECAUCUS NJ02/29,9.75,debit,Fast Food,TOTAL CHECKING,,
3/03/2016,Transfer to CREDIT CARD,Payment to Chase card ending in0411,36.05,debit,Credit Card Payment,TOTAL CHECKING,,
3/03/2016,Transfer from CHASE COLLEGE,Payment Thank You-Mobile,36.05,credit,Credit Card Payment,CREDIT CARD,,
3/02/2016,Nysc,NYSC BAY RIDGE,19.99,debit,Health & Fitness,CREDIT CARD,,
3/02/2016,Umami Shoppu,UMAMI SHOPPU,16.06,debit,Restaurants,CREDIT CARD,,
3/01/2016,NY State Tax,NY STATE         NYSTTAXRFDPPD ID: 1741270001,280.0,credit,State Tax,TOTAL CHECKING,,
2/29/2016,ATM Withdrawal,ATM WITHDRAWAL004830  02/29158 W 14T,100.0,debit,Cash & ATM,TOTAL CHECKING,,
2/29/2016,Wren,THE WREN NEW YORK NY02/27,26.0,debit,Uncategorized,TOTAL CHECKING,,
2/29/2016,Key Food,KEY FOOD # 1484 BROOKLYN NY02/28,8.61,debit,Groceries,TOTAL CHECKING,,
2/25/2016,Y Ridge Rx,Y RIDGE RX BROOKLYN NY492236  02/25,1.99,debit,Uncategorized,TOTAL CHECKING,,
2/25/2016,Global Kitchen,GLOBAL KITCHEN NEW YORK NY02/24,7.29,debit,Restaurants,TOTAL CHECKING,,
2/25/2016,Market Work W,MARKET@WORK 2067379149 TUKWILA WA            02/24,1.4,debit,Groceries,TOTAL CHECKING,,
2/25/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,615.61,credit,Paycheck,TOTAL CHECKING,,
2/25/2016,Nyc Taxi J,NYC TAXI 3J55 BROOKLYN NY02/24,30.3,debit,Rental Car & Taxi,TOTAL CHECKING,,
2/23/2016,Magnolia Bakery New,MAGNOLIA BAKERY - NEW YORK NY02/22,5.5,debit,Restaurants,TOTAL CHECKING,,
2/23/2016,Macy's,MACYS            ONLINE PMT 131942560540527 WEB ID: CITICTP,27.0,debit,Clothing,TOTAL CHECKING,,
2/22/2016,Interest Charge Reversal,INTEREST CHARGE REVERSAL,8.19,credit,Interest Income,CREDIT CARD,,
2/22/2016,Interest Charge Reversal,INTEREST CHARGE REVERSAL,0.01,credit,Interest Income,CREDIT CARD,,
2/22/2016,Nyc Taxi G,NYC TAXI 2G41 NEW YORK NY02/19,12.35,debit,Rental Car & Taxi,TOTAL CHECKING,,
2/22/2016,J & C Market,J & C MARKET BROOKLYN NY02/20,10.03,debit,Groceries,TOTAL CHECKING,,
2/22/2016,Bread Market,BREAD MARKET 2129575677 NY02/19,8.32,debit,Restaurants,TOTAL CHECKING,,
2/22/2016,Nyctaxi Frenchhorn Cab,NYCTAXI-FRENCHHORN CAB BROOKLYNNY           02/19,8.76,debit,Rental Car & Taxi,TOTAL CHECKING,,
2/22/2016,Internal Revenue Service,IRS  TREAS 310     TAX REFPPD ID: 9111036170,89.0,credit,Federal Tax,TOTAL CHECKING,,
2/19/2016,Purchase Inc,PURCHASE INTEREST CHARGE,8.19,debit,Business Services,CREDIT CARD,,
2/19/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,143.5,credit,Paycheck,CHASE SAVINGS,,
2/19/2016,Chase,Chase QuickPay Electronic Transfer 5176556091 to RICHARD GEE,166.91,debit,Financial,TOTAL CHECKING,,
2/19/2016,Chase Quickpay Electronic,Chase QuickPay Electronic Transfer 5205368843 to Jamy,16.0,debit,Shopping,TOTAL CHECKING,,
2/19/2016,Axa Equitable Dir,AXA EQUITABLE    DIR DEPPPD ID: 9004030301,334.82,credit,Paycheck,TOTAL CHECKING,,
2/18/2016,Axa Equitable Li,AXA Equitable Li DIRECT PAYPPD ID: 7135570651,42.11,credit,Income,TOTAL CHECKING,,
2/17/2016,ATM Withdrawal,ATM WITHDRAWAL004152  02/1751 W 51ST,20.0,debit,Cash & ATM,TOTAL CHECKING,,
