Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
4/01/2023,SANTANDER BANCO SANTAND BENITO JUAREZ,SANTANDER BANCO SANTAND BENITO JUAREZ,31.74,debit,Vacation,Investor Checking ...125,,
3/31/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,1303.79,credit,Paycheck,TOTAL CHECKING,,
3/30/2023,Interest Paid,Interest Paid,0.42,credit,Interest Income,Investor Checking ...125,,
3/30/2023,WALGREENS #1180,WALGREENS #1180,19.99,debit,Pharmacy,CREDIT CARD,,
3/29/2023,KEY FOOD 1620,KEY FOOD 1620,9.38,debit,Groceries,CREDIT CARD,,
3/27/2023,WALGREENS STORE 3355 CR LONG ISLAND C,WALGREENS STORE 3355 CR LONG ISLAND C,11.49,debit,Pharmacy,Investor Checking ...125,,
3/27/2023,Payment to Chase card ending in,Payment to Chase card ending in,550.73,debit,Credit Card Payment,TOTAL CHECKING,,
3/27/2023,Payment Thank You-Mobile,Payment Thank You-Mobile,550.73,credit,Credit Card Payment,CREDIT CARD,,
3/26/2023,MTA*NYCT PAYGO,MTA*NYCT PAYGO,2.75,debit,Public Transportation,CREDIT CARD,,
3/26/2023,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
3/26/2023,PAYPAL *EBAY US,PAYPAL *EBAY US,12.65,debit,Shopping,CREDIT CARD,,
3/24/2023,Payment to Chase card ending in,Payment to Chase card ending in,345.72,debit,Credit Card Payment,TOTAL CHECKING,,
3/24/2023,SANTBK CK WEBXFR TNTRANSFER 6721,SANTBK CK WEBXFR TNTRANSFER 6721,1000.0,debit,Transfer,TOTAL CHECKING,,
3/24/2023,Online Payment 16849246107 To 34,Online Payment 16849246107 To 34,1522.5,debit,Mortgage & Rent,TOTAL CHECKING,,
3/24/2023,Payment Thank You-Mobile,Payment Thank You-Mobile,345.72,credit,Credit Card Payment,CREDIT CARD,,
3/23/2023,Payment Thank You-Mobile,Payment Thank You-Mobile,390.0,credit,Credit Card Payment,CREDIT CARD,,
3/23/2023,Payment to Chase card ending in,Payment to Chase card ending in,390.0,debit,Credit Card Payment,TOTAL CHECKING,,
3/22/2023,Apple,PP*APPLE.COM/BILL,130.64,debit,Subscriptions,CREDIT CARD,,
3/21/2023,VENMO            CASHOUT,VENMO            CASHOUT,98.28,credit,Transfer,TOTAL CHECKING,,
3/21/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,36.0,debit,Transfer,TOTAL CHECKING,,
3/21/2023,LYFT   *1 RIDE 03-19,LYFT   *1 RIDE 03-19,10.85,debit,Ride Share,CREDIT CARD,,
3/20/2023,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
3/20/2023,KEY FOOD 1620,KEY FOOD 1620,4.89,debit,Groceries,CREDIT CARD,,
3/19/2023,AMZN Mktp US*HC9U61P61,AMZN Mktp US*HC9U61P61,7.07,debit,Shopping,CREDIT CARD,,
3/17/2023,CAPITAL ONE      MOBILE PMT 3RA1,CAPITAL ONE      MOBILE PMT 3RA1,1224.0,debit,Credit Card Payment,TOTAL CHECKING,,
3/17/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,25.97,debit,Clothing,CREDIT CARD,,
3/17/2023,FOOD EMPORIUM #2220,FOOD EMPORIUM #2220,7.26,debit,Groceries,CREDIT CARD,,
3/17/2023,PAYPAL *POSHMARK,PAYPAL *POSHMARK,22.97,debit,Clothing,CREDIT CARD,,
3/16/2023,Spectrum,Spectrum,24.99,debit,Internet,CREDIT CARD,,
3/15/2023,MTA*NYCT PAYGO,MTA*NYCT PAYGO,2.75,debit,Public Transportation,CREDIT CARD,,
3/15/2023,PAYPAL *EBAY US,PAYPAL *EBAY US,20.2,debit,Shopping,CREDIT CARD,,
3/15/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,1303.79,credit,Paycheck,TOTAL CHECKING,,
3/14/2023,DOLLAR GENERAL #19203,DOLLAR GENERAL #19203,10.85,debit,Shopping,CREDIT CARD,,
3/14/2023,VENMO            CASHOUT,VENMO            CASHOUT,200.0,credit,Transfer,TOTAL CHECKING,,
3/13/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,11.25,debit,Transfer,TOTAL CHECKING,,
3/13/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,25.0,debit,Transfer,TOTAL CHECKING,,
3/13/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,50.0,debit,Transfer,TOTAL CHECKING,,
3/13/2023,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,28.24,debit,Utilities,TOTAL CHECKING,,
3/12/2023,PAYPAL *SHEIN,PAYPAL *SHEIN,93.9,debit,Clothing,CREDIT CARD,,
3/10/2023,Rite Aid,RITE AID 01805,9.88,debit,Shopping,CREDIT CARD,,
3/06/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,20.0,debit,Transfer,TOTAL CHECKING,,
3/06/2023,VENMO            CASHOUT,VENMO            CASHOUT,369.0,credit,Transfer,TOTAL CHECKING,,
3/06/2023,NY STATE         NYSTTAXRFD,NY STATE         NYSTTAXRFD,2624.0,credit,State Tax,TOTAL CHECKING,,
3/06/2023,CAPITAL ONE      MOBILE PMT 3R7P,CAPITAL ONE      MOBILE PMT 3R7P,600.0,debit,Credit Card Payment,TOTAL CHECKING,,
3/06/2023,LYFT   *1 RIDE 03-03,LYFT   *1 RIDE 03-03,7.99,debit,Ride Share,CREDIT CARD,,
3/05/2023,KEY FOOD 1620,KEY FOOD 1620,17.52,debit,Groceries,CREDIT CARD,,
3/02/2023,PAYPAL *GRUBHUBFOOD MAPLE,PAYPAL *GRUBHUBFOOD MAPLE,12.47,debit,Food Delivery,CREDIT CARD,,
3/02/2023,KEY FOOD 1620,KEY FOOD 1620,15.96,debit,Groceries,CREDIT CARD,,
3/02/2023,ABC*NYSC,ABC*NYSC,41.79,debit,Gym,CREDIT CARD,,
3/01/2023,IRS              USATAXPYMT,IRS              USATAXPYMT,1895.0,debit,Federal Tax,TOTAL CHECKING,,
2/28/2023,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,1303.8,credit,Paycheck,TOTAL CHECKING,,
2/27/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,8.8,debit,Transfer,TOTAL CHECKING,,
2/27/2023,Interest Paid,Interest Paid,0.23,credit,Interest Income,Investor Checking ...125,,
2/26/2023,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
2/22/2023,Online Payment 16611446200 To 34,Online Payment 16611446200 To 34,1522.5,debit,Mortgage & Rent,TOTAL CHECKING,,
2/21/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,107.0,debit,Transfer,TOTAL CHECKING,,
2/21/2023,VENMO            PAYMENT    1025,VENMO            PAYMENT    1025,30.0,debit,Transfer,TOTAL CHECKING,,
2/21/2023,Amazon.com*HE31958V2,Amazon.com*HE31958V2,20.74,debit,Shopping,CREDIT CARD,,
2/20/2023,AREA 53 (DUMBO),AREA 53 (DUMBO),5.45,debit,Kids Activities,CREDIT CARD,,
