Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
6/08/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.41,debit,Investments,Individual ...852,,
6/06/2020,Verizon,VERIZON*ONETIMEPAY,232.53,debit,Home Phone,CREDITCARD Account,,
6/06/2020,Food Emporium,FOOD EMPORIUM #2220,14.41,debit,Groceries,CREDITCARD Account,,
6/06/2020,Rite Aid,RITE AID STORE - 10569,21.02,debit,Pharmacy,CREDITCARD Account,,
6/05/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.41,credit,Dividend & Cap Gains,Individual ...852,,
6/04/2020,Travel Reward,CREDIT-TRAVEL REWARD,14.58,credit,Credit Card Payment,CREDITCARD Account,,
6/04/2020,Travel Reward,CREDIT-TRAVEL REWARD,5.5,credit,Credit Card Payment,CREDITCARD Account,,
6/04/2020,Travel Reward,CREDIT-TRAVEL REWARD,5.5,credit,Credit Card Payment,CREDITCARD Account,,
6/04/2020,Chase card ending in 9575 06/04,Payment to Chase card ending in,58.59,debit,Credit Card Payment,TOTAL CHECKING,,
6/04/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,58.59,credit,Credit Card Payment,CREDIT CARD,,
6/01/2020,WINE STOP,WINE STOP,13.05,debit,Alcohol & Bars,CREDITCARD Account,,
5/31/2020,Apple,PP*APPLE.COM/BILL,5.43,debit,Electronics & Software,CREDIT CARD,,
5/30/2020,Food Emporium,FOOD EMPORIUM #2220,14.55,debit,Groceries,CREDITCARD Account,,
5/30/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,38.77,debit,Groceries,CREDITCARD Account,,
5/29/2020,MTA,MTA*METROCARD MACHINE,5.5,debit,Public Transportation,CREDITCARD Account,,
5/29/2020,C21484 NORTHSPYR DIR DEP PPD ID: 7462283648,C21484 NORTHSPYR DIR DEP,4121.56,credit,Paycheck,TOTAL CHECKING,,
5/29/2020,Interest Paid,Interest Paid,0.0,credit,Fees & Charges,Investor Checking ...125,,
5/28/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,10.0,debit,Pharmacy,CREDITCARD Account,,
5/28/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,20.0,debit,Pharmacy,CREDITCARD Account,,
5/26/2020,To 342 0 Realty LLC 05/26,Online Payment 9671029770 To 342,1550.0,debit,Mortgage & Rent,TOTAL CHECKING,,
5/26/2020,Online Transfer 9671034601 to Sa ntander ######5063 transaction #: 9671034601 05/26,Online Transfer 9671034601 to Sa,800.0,debit,Transfer,TOTAL CHECKING,,
5/25/2020,C Town Supermarket,C-TOWN SUPERMARKET 041059,2.49,credit,Credit Card Payment,CREDITCARD Account,,
5/25/2020,Travel Reward,CREDIT-TRAVEL REWARD,14.58,credit,Credit Card Payment,CREDITCARD Account,,
5/25/2020,Travel Reward,CREDIT-TRAVEL REWARD,5.5,credit,Credit Card Payment,CREDITCARD Account,,
5/25/2020,Travel Reward,CREDIT-TRAVEL REWARD,25.33,credit,Credit Card Payment,CREDITCARD Account,,
5/25/2020,Travel Reward,CREDIT-TRAVEL REWARD,15.49,credit,Credit Card Payment,CREDITCARD Account,,
5/25/2020,Travel Reward,CREDIT-TRAVEL REWARD,5.9,credit,Credit Card Payment,CREDITCARD Account,,
5/25/2020,Wish,PAYPAL *WISH,1.08,credit,Credit Card Payment,CREDIT CARD,,
5/23/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,34.31,debit,Groceries,CREDITCARD Account,,
5/23/2020,LEE'S FAMILY FARM CORP,LEE'S FAMILY FARM CORP,13.5,debit,Groceries,CREDITCARD Account,,
5/23/2020,Food Emporium,FOOD EMPORIUM #2220,12.74,debit,Groceries,CREDITCARD Account,,
5/19/2020,Vanguard,VANGUARD BUY     INVESTMENT 6916,1500.0,debit,Financial,TOTAL CHECKING,,
5/19/2020,Consolidated Edison,CON ED OF NY     INTELL CK,34.99,debit,Utilities,TOTAL CHECKING,,
5/19/2020,Apple,PP*APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
5/18/2020,L & H BAGEL COR,SQ *L & H BAGEL COR,14.58,debit,Fast Food,CREDITCARD Account,,
5/18/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,10.0,debit,Pharmacy,CREDITCARD Account,,
5/18/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,294.43,credit,Credit Card Payment,CREDIT CARD,,
5/18/2020,Wish,PAYPAL *WISH,11.96,credit,Credit Card Payment,CREDIT CARD,,
5/18/2020,Chase card ending in 9575 05/18,Payment to Chase card ending in,294.43,debit,Credit Card Payment,TOTAL CHECKING,,
5/17/2020,SPECTRUM,SPECTRUM,49.99,debit,Parking,CREDIT CARD,,
5/16/2020,MTA,MTA*METROCARD MACHINE,5.5,debit,Public Transportation,CREDITCARD Account,,
5/15/2020,Travel Reward,CREDIT-TRAVEL REWARD,83.41,credit,Credit Card Payment,CREDITCARD Account,,
5/15/2020,Rite Aid,RITE AID STORE - 10569,14.97,debit,Pharmacy,CREDITCARD Account,,
5/15/2020,Key Food,KEY FOOD 1620,12.34,debit,Groceries,CREDITCARD Account,,
5/15/2020,LEE'S FAMILY FARM CORP,LEE'S FAMILY FARM CORP,21.04,debit,Groceries,CREDITCARD Account,,
5/15/2020,NYU PHYSICIAN SERVICES,NYU PHYSICIAN SERVICES,30.0,debit,Doctor,CREDITCARD Account,,
5/15/2020,C21484 NORTHSPYR DIR DEP PPD ID: 7462283648,C21484 NORTHSPYR DIR DEP,3507.7,credit,Paycheck,TOTAL CHECKING,,
5/13/2020,DISCOVERY BENEFI PLAN CONTR 2013 34A3487FB WEB ID: 1900058554,DISCOVERY BENEFI PLAN CONTR 2013,1775.02,debit,Credit Card Payment,TOTAL CHECKING,,
5/12/2020,Travel Reward,CREDIT-TRAVEL REWARD,66.7,credit,Credit Card Payment,CREDITCARD Account,,
5/12/2020,Travel Reward,CREDIT-TRAVEL REWARD,25.33,credit,Credit Card Payment,CREDITCARD Account,,
5/12/2020,National Grid,NATIONAL GRID NY UTILITYPAY,27.36,debit,Utilities,TOTAL CHECKING,,
5/08/2020,LEE'S FAMILY FARM CORP,LEE'S FAMILY FARM CORP,16.12,debit,Groceries,CREDITCARD Account,,
5/08/2020,Food Emporium,FOOD EMPORIUM #2220,42.25,debit,Groceries,CREDITCARD Account,,
5/08/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,30.22,debit,Groceries,CREDITCARD Account,,
5/08/2020,Spotify,Spotify USA,9.99,debit,Music,CREDIT CARD,,
5/08/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.4,debit,Investments,Individual ...852,,
5/07/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.4,credit,Dividend & Cap Gains,Individual ...852,,
5/06/2020,Travel Reward,CREDIT-TRAVEL REWARD,127.0,credit,Credit Card Payment,CREDITCARD Account,,
5/06/2020,Travel Reward,CREDIT-TRAVEL REWARD,83.41,credit,Credit Card Payment,CREDITCARD Account,,
5/06/2020,ELEGANT FL* ELEGANT FL,ELEGANT FL* ELEGANT FL,53.29,debit,Restaurants,CREDITCARD Account,,
5/06/2020,ELEGANT FL* ELEGANT FL,ELEGANT FL* ELEGANT FL,50.63,debit,Restaurants,CREDITCARD Account,,
5/06/2020,Nys Dol Ui,NYS DOL UI DD    UI DD,504.0,credit,Income,TOTAL CHECKING,,
5/06/2020,QuickPay with Zelle payment to R ICHARD GEE 9571382524,QuickPay with Zelle payment to R,127.9,debit,Transfer,TOTAL CHECKING,,
5/06/2020,Nys Dol Ui,NYS DOL UI DD    UI DD,600.0,credit,Income,TOTAL CHECKING,,
5/04/2020,Apple,PP*APPLE.COM/BILL,3.23,debit,Electronics & Software,CREDIT CARD,,
5/03/2020,T-Mobile,GO *SMART MOBILE,39.69,debit,Mobile Phone,CREDIT CARD,,
5/02/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,72.3,debit,Groceries,CREDITCARD Account,,
5/02/2020,IKRAVEIT FOODS,IKRAVEIT FOODS,9.5,debit,Food & Dining,CREDITCARD Account,,
5/01/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,10.0,debit,Pharmacy,CREDITCARD Account,,
4/30/2020,ATM Fee Rebate,ATM Fee Rebate,1.75,credit,ATM Fee,Investor Checking ...125,,
4/30/2020,Interest Paid,Interest Paid,0.0,credit,Fees & Charges,Investor Checking ...125,,
4/29/2020,Nys Dol Ui,NYS DOL UI DD    UI DD,504.0,credit,Income,TOTAL CHECKING,,
4/29/2020,Nys Dol Ui,NYS DOL UI DD    UI DD,600.0,credit,Income,TOTAL CHECKING,,
4/29/2020,CAPITAL ONE MOBILE payment 0119 39800202875 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 0119,10.0,debit,Credit Card Payment,TOTAL CHECKING,,
4/29/2020,P287682 29-14 30TH AVEN ASTORIA,P287682 29-14 30TH AVEN ASTORIA,21.75,debit,Alcohol & Bars,Investor Checking ...125,,
4/29/2020,MTA,MTA*METROCARD MACHINE,5.5,debit,Public Transportation,CREDIT CARD,,
