Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
6/05/2022,FOOD EMPORIUM #2220,FOOD EMPORIUM #2220,8.7,debit,Groceries,CREDIT CARD,,
6/05/2022,OTF ASTORIA 0547,OTF ASTORIA 0547,197.5,debit,Gym,CREDIT CARD,,
6/05/2022,PAYPAL *GRUBHUBFOOD PRIKT,PAYPAL *GRUBHUBFOOD PRIKT,11.71,debit,Food Delivery,CREDIT CARD,,
6/03/2022,VERIZON*ONETIMEPAY,VERIZON*ONETIMEPAY,29.42,debit,Home Phone,CREDIT CARD,,
6/02/2022,Offer:Rite Aid Pharmac,Offer:Rite Aid Pharmac,1.08,credit,Pharmacy,CREDIT CARD,,
5/31/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,2688.79,credit,Paycheck,TOTAL CHECKING,,
5/31/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
5/30/2022,PAYPAL *HEADSPACE,PAYPAL *HEADSPACE,9.99,debit,Health & Fitness,CREDIT CARD,,
5/30/2022,Rite Aid,PAYPAL *RITE AID,21.57,debit,Shopping,CREDIT CARD,,
5/30/2022,PAYPAL *RITE AID,PAYPAL *RITE AID,1.5,credit,Pharmacy,CREDIT CARD,,
5/26/2022,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
5/24/2022,PAYPAL *LEVELSWHEY,PAYPAL *LEVELSWHEY,59.46,debit,Kids Activities,CREDIT CARD,,
5/24/2022,Online Payment 14379577258 To 34,Online Payment 14379577258 To 34,1500.0,debit,Mortgage & Rent,TOTAL CHECKING,,
5/23/2022,THE SMITH NOMAD,THE SMITH NOMAD,94.21,debit,Restaurants,CREDIT CARD,,
5/23/2022,VENMO            PAYMENT    1020,VENMO            PAYMENT    1020,61.0,debit,Transfer,TOTAL CHECKING,,
5/19/2022,PAYPAL *GRUBHUBFOOD BAREB,PAYPAL *GRUBHUBFOOD BAREB,4.16,debit,Food Delivery,CREDIT CARD,,
5/19/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
5/19/2022,CON ED OF NY     XXXXXXXXXX,CON ED OF NY     XXXXXXXXXX,29.75,debit,Utilities,TOTAL CHECKING,,
5/18/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
5/16/2022,VANGUARD BUY     INVESTMENT 9615,VANGUARD BUY     INVESTMENT 9615,800.0,debit,Financial,TOTAL CHECKING,,
5/16/2022,VENMO            CASHOUT,VENMO            CASHOUT,118.0,credit,Income,TOTAL CHECKING,,
5/16/2022,Spectrum,SPECTRUM,64.99,debit,Internet,CREDIT CARD,,
