Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
3/07/2019,Service Fee Reversal,SERVICE FEE REVERSAL,5.0,credit,Reimbursement,CHASE SAVINGS,,
3/07/2019,PayPal,PAYPAL           INST XFER  ACTBLUE         WEB ID: PAYPALSI77,20.0,debit,Shopping,TOTAL CHECKING,,
3/07/2019,Transfer to CHASE SAVINGS,Online Transfer to SAV ...4866 transaction#: 8007910524 03/07,25.0,debit,Transfer,TOTAL CHECKING,,
3/07/2019,Venmo,VENMO            PAYMENT    1822749964      WEB ID: 3264681992,11.5,debit,Transfer,TOTAL CHECKING,,
3/07/2019,Schwab Intermediate Termus Trs Etf,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.68,credit,Dividend & Cap Gains,Individual ...852,,
3/06/2019,Rite Aid,RITE AID STORE - 3110 NEW YORK,6.52,debit,Pharmacy,Investor Checking ...125,,
3/06/2019,Whole Foods,WHOLEFDS CIR 101 10 COL NEW YORK,24.91,debit,Groceries,Investor Checking ...125,,
3/05/2019,Account Maintenance Fee,MONTHLY SERVICE FEE,5.0,debit,Bank Fee,CHASE SAVINGS,,
3/05/2019,Avenue C Secure,"3-AVENUE C SECURE TROY, MI #000000190088",2.82,debit,Fast Food,Investor Checking ...125,,
3/05/2019,Avenue C Secure,"3-AVENUE C SECURE TROY, MI #000000190088",2.55,debit,Fast Food,Investor Checking ...125,,
3/04/2019,Consolidated Edison,CON ED OF NY     INTELL CKPPD ID: 2462467002,53.26,debit,Utilities,TOTAL CHECKING,,
3/04/2019,Chase Ending In,Payment to Chase card ending in9816 03/04,1709.75,debit,Credit Card Payment,TOTAL CHECKING,,
3/03/2019,Nysc Bay Ridge,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
3/01/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",5.94,debit,Fast Food,Investor Checking ...125,,
2/28/2019,Interest Paid,Interest Paid,0.06,credit,Interest Income,Investor Checking ...125,,
2/28/2019,ATM Fee Refund,ATM Fee Rebate,3.25,credit,ATM Fee,Investor Checking ...125,,
2/28/2019,Barclays Bk Plc,BARCLAYS BK PLC  DIRECT DEPPPD ID: 9111111103,1513.52,credit,Paycheck,TOTAL CHECKING,,
2/28/2019,Barclays Bk Plc,BARCLAYS BK PLC DIRECT DEP 190228~ Tran:,150.0,credit,Paycheck,Investor Checking ...125,,
2/28/2019,Payroll Contribution,Payroll Contribution,530.0,credit,Investments,Barclays 401(k) Plan,,
2/26/2019,Lyft,LYFT   *RIDE SUN 3PM LYFT.COM CA02/25,15.12,debit,Rental Car & Taxi,TOTAL CHECKING,,
2/26/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",6.61,debit,Fast Food,Investor Checking ...125,,
2/25/2019,Uber.com,PAYPAL *UBER,18.4,debit,Rental Car & Taxi,CREDIT CARD,,
2/25/2019,Lyft Ride Sat,LYFT   *RIDE SAT 11PM LYFT.COM CA            02/24,13.33,debit,Movies & DVDs,TOTAL CHECKING,,
2/23/2019,Longs,LONGS 10621 10621--2155 HONOLULU,49.94,debit,Groceries,Investor Checking ...125,,
