Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
12/20/2022,CON ED OF NY     XXXXXXXXXX,CON ED OF NY     XXXXXXXXXX,35.29,debit,Utilities,TOTAL CHECKING,,
12/20/2022,PAYPAL *POSHMARK,PAYPAL *POSHMARK,23.95,debit,Clothing,CREDIT CARD,,
12/20/2022,PAYPAL *POSHMARK,PAYPAL *POSHMARK,12.67,debit,Clothing,CREDIT CARD,,
12/20/2022,PAYPAL *POSHMARK,PAYPAL *POSHMARK,22.67,debit,Clothing,CREDIT CARD,,
12/20/2022,SPDR S&P 500 HIGH DIVIDEND ETF,SPDR S&P 500 HIGH DIVIDEND ETF,60.72,credit,Investments,Individual ...852,,
12/20/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,136.81,debit,Financial,Retirement,,
12/19/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
12/19/2022,AMZN Mktp US*2O4FZ6BR3,AMZN Mktp US*2O4FZ6BR3,55.18,debit,Shopping,CREDIT CARD,,
12/19/2022,AMZN Mktp US*0B8KP3TZ3,AMZN Mktp US*0B8KP3TZ3,7.24,debit,Shopping,CREDIT CARD,,
12/19/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
12/16/2022,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,29.32,debit,Utilities,TOTAL CHECKING,,
12/16/2022,SPECTRUM,SPECTRUM,24.99,debit,Internet,CREDIT CARD,,
12/16/2022,PAYPAL *KATE SPADE,PAYPAL *KATE SPADE,133.92,debit,Clothing,CREDIT CARD,,
12/15/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,3151.9,credit,Paycheck,TOTAL CHECKING,,
12/15/2022,VENMO            CASHOUT,VENMO            CASHOUT,80.0,credit,Transfer,TOTAL CHECKING,,
12/15/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,232.39,debit,Financial,Retirement,,
12/14/2022,PAYPAL *EBAY US,PAYPAL *EBAY US,22.65,debit,Shopping,CREDIT CARD,,
12/14/2022,PAYPAL *KATE SPADE,PAYPAL *KATE SPADE,24.6,debit,Clothing,CREDIT CARD,,
12/14/2022,DOLLAR GENERAL #19203,DOLLAR GENERAL #19203,7.5,debit,Shopping,CREDIT CARD,,
12/14/2022,BANK INT XXXXXX-XX1522 SCHWAB BANK,BANK INT XXXXXX-XX1522 SCHWAB BANK,0.02,credit,Income,Individual ...852,,
12/12/2022,DA TOMMASO,DA TOMMASO,555.16,debit,Restaurants,CREDIT CARD,,
12/12/2022,VENMO            CASHOUT,VENMO            CASHOUT,160.0,credit,Transfer,TOTAL CHECKING,,
12/12/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,debit,Deposit,Retirement,,
12/12/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,750.0,credit,Transfer,Retirement,,
12/12/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,credit,Transfer,Retirement,,
12/12/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,credit,Transfer,Retirement,,
12/12/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,750.0,debit,Deposit,Retirement,,
12/12/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,debit,Deposit,Retirement,,
12/11/2022,LYFT   *1 RIDE 12-08,LYFT   *1 RIDE 12-08,122.31,debit,Ride Share,CREDIT CARD,,
12/11/2022,WHOLEFDS CIR 10160,WHOLEFDS CIR 10160,18.99,debit,Groceries,CREDIT CARD,,
12/11/2022,MTA*METROCARD MACHINE,MTA*METROCARD MACHINE,10.0,debit,Public Transportation,CREDIT CARD,,
12/11/2022,UNITED BROTHERS FRUIT MAR,UNITED BROTHERS FRUIT MAR,23.6,debit,Groceries,CREDIT CARD,,
12/08/2022,MEDITERRANEAN FOODS I 3 ASTORIA,MEDITERRANEAN FOODS I 3 ASTORIA,7.49,debit,Groceries,Investor Checking ...125,,
12/08/2022,SCHWAB S&P 500 INDEX,SCHWAB S&P 500 INDEX,96.02,debit,Transfer,Individual ...852,,
12/08/2022,SCHWAB S&P 500 INDEX,SCHWAB S&P 500 INDEX,96.02,credit,Income,Individual ...852,,
12/07/2022,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,6.6,debit,Transfer,Individual ...852,,
12/06/2022,CAPITAL ONE      MOBILE PMT 3MYI,CAPITAL ONE      MOBILE PMT 3MYI,170.61,debit,Credit Card Payment,TOTAL CHECKING,,
12/06/2022,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,6.6,credit,Income,Individual ...852,,
12/05/2022,Payment to Chase card ending in,Payment to Chase card ending in,237.66,debit,Credit Card Payment,TOTAL CHECKING,,
12/05/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
12/05/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,237.66,credit,Credit Card Payment,CREDIT CARD,,
12/04/2022,7-ELEVEN 36477,7-ELEVEN 36477,16.86,debit,Fast Food,CREDIT CARD,,
12/04/2022,PAYPAL *GRUBHUBFOOD DINOS,PAYPAL *GRUBHUBFOOD DINOS,18.09,debit,Food Delivery,CREDIT CARD,,
12/01/2022,PAYPAL *GRUBHUBFOOD THAIC,PAYPAL *GRUBHUBFOOD THAIC,5.27,debit,Food Delivery,CREDIT CARD,,
11/30/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,3180.59,credit,Paycheck,TOTAL CHECKING,,
11/29/2022,ATM Fee Rebate,ATM Fee Rebate,1.75,credit,ATM Fee,Investor Checking ...125,,
11/29/2022,Interest Paid,Interest Paid,0.27,credit,Interest Income,Investor Checking ...125,,
11/28/2022,Online Payment 15880452651 To 34,Online Payment 15880452651 To 34,1522.5,debit,Mortgage & Rent,TOTAL CHECKING,,
11/28/2022,Amazon.com*HZ5Q35O10,Amazon.com*HZ5Q35O10,33.49,debit,Shopping,CREDIT CARD,,
11/27/2022,"TST* PARIS BAGUETTE - AASTORIA, #0000","TST* PARIS BAGUETTE - AASTORIA, #0000",33.99,debit,Coffee Shops,Investor Checking ...125,,
11/27/2022,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
11/27/2022,UNITED BROTHERS FRUIT MAR,UNITED BROTHERS FRUIT MAR,12.07,debit,Groceries,CREDIT CARD,,
11/27/2022,TST* LumLum,TST* LumLum,108.63,debit,Restaurants,CREDIT CARD,,
11/27/2022,MEDITERRANEAN FOODS I,MEDITERRANEAN FOODS I,16.28,debit,Groceries,CREDIT CARD,,
11/27/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,debit,Deposit,Retirement,,
11/27/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,debit,Deposit,Retirement,,
11/27/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,credit,Transfer,Retirement,,
11/27/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,credit,Transfer,Retirement,,
