Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
4/17/2020,Food Emporium,FOOD EMPORIUM #2220,12.22,debit,Groceries,CREDIT CARD,,
4/17/2020,Apple,PP*APPLE.COM/BILL,2.16,debit,Electronics & Software,CREDIT CARD,,
4/15/2020,Dollar Tree,DOLLAR TREE,25.04,debit,Shopping,CREDIT CARD,,
4/15/2020,SPECTRUM,SPECTRUM,49.99,debit,Parking,CREDIT CARD,,
4/15/2020,KNOTEL INC DIRECT DEP PPD ID: 9111111101,KNOTEL INC       DIRECT DEP,3097.69,credit,Paycheck,TOTAL CHECKING,,
4/13/2020,MEDITERRANEAN FOODS I,MEDITERRANEAN FOODS I,11.78,debit,Groceries,CREDIT CARD,,
4/10/2020,National Grid,NATIONAL GRID NY UTILITYPAY,22.79,debit,Utilities,TOTAL CHECKING,,
4/10/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,63.62,debit,Groceries,CREDIT CARD,,
4/09/2020,CAPITAL ONE MOBILE payment 0099 39800771532 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 0099,59.73,debit,Credit Card Payment,TOTAL CHECKING,,
4/09/2020,TRADE FAIR #7,TRADE FAIR #7,39.42,debit,Groceries,CREDIT CARD,,
4/09/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.76,debit,Investments,Individual ...852,,
4/08/2020,CAPITAL ONE MOBILE payment AuthDate 08-A pr,CAPITAL ONE MOBILE PYMT AuthDate 08-A pr,59.73,credit,Credit Card Payment,CREDITCARD Account,,
4/08/2020,Spotify,Spotify USA,9.99,debit,Music,CREDIT CARD,,
4/08/2020,Chase card ending in 5933 04/08,Payment to Chase card ending in,242.44,debit,Credit Card Payment,TOTAL CHECKING,,
4/08/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,242.44,credit,Credit Card Payment,CREDIT CARD,,
4/07/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.76,credit,Dividend & Cap Gains,Individual ...852,,
4/03/2020,Rite Aid,RITE AID STORE - 10569,13.86,debit,Pharmacy,CREDITCARD Account,,
4/03/2020,Food Emporium,FOOD EMPORIUM #2220,26.95,debit,Groceries,CREDITCARD Account,,
4/03/2020,NY State Tax,NY STATE         NYSTTAXRFD,929.0,credit,State Tax,TOTAL CHECKING,,
4/02/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,8.92,debit,Pharmacy,CREDITCARD Account,,
4/01/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,10.0,debit,Pharmacy,CREDITCARD Account,,
4/01/2020,Wish,PAYPAL *WISH,6.0,credit,Credit Card Payment,CREDIT CARD,,
3/31/2020,KNOTEL INC DIRECT DEP PPD ID: 9111111101,KNOTEL INC       DIRECT DEP,2703.2,credit,Paycheck,TOTAL CHECKING,,
3/31/2020,KNOTEL INC DIRECT DEP PPD ID: 9111111101,KNOTEL INC       DIRECT DEP,125.8,credit,Paycheck,TOTAL CHECKING,,
3/31/2020,Interest Paid,Interest Paid,0.02,credit,Interest Income,Investor Checking ...125,,
3/31/2020,ATM Fee Rebate,ATM Fee Rebate,1.75,credit,ATM Fee,Investor Checking ...125,,
3/31/2020,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,15.62,credit,Dividend & Cap Gains,Individual ...852,,
3/30/2020,DISCOVERY BENEFI CLAIM REIM 0006 591043 WEB ID: 1900058554,DISCOVERY BENEFI CLAIM REIM 0006,190.0,credit,Credit Card Payment,TOTAL CHECKING,,
3/30/2020,WISH,PAYPAL *WISH,33.98,debit,Clothing,CREDIT CARD,,
3/26/2020,To 342 0 Realty LLC 03/26,Online Payment 9353525693 To 342,1550.0,debit,Mortgage & Rent,TOTAL CHECKING,,
3/26/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,18.85,debit,Groceries,CREDIT CARD,,
3/25/2020,Apple,PP*APPLE.COM/BILL,5.43,debit,Electronics & Software,CREDIT CARD,,
3/24/2020,Online Transfer 9345312647 to Sa ntander ######5063 transaction #: 9345312647 03/24,Online Transfer 9345312647 to Sa,310.0,debit,Transfer,TOTAL CHECKING,,
3/22/2020,MEDITERRANEAN FOODS I,MEDITERRANEAN FOODS I,20.38,debit,Groceries,CREDIT CARD,,
3/22/2020,Apple,PP*APPLE.COM/BILL,2.16,debit,Electronics & Software,CREDIT CARD,,
3/22/2020,AMPLE HILLS - ASTORIA,AMPLE HILLS - ASTORIA,9.0,debit,Restaurants,CREDIT CARD,,
3/20/2020,Consolidated Edison,CON ED OF NY     INTELL CK,29.64,debit,Utilities,TOTAL CHECKING,,
3/20/2020,Internal Revenue Service,IRS  TREAS 310     TAX REF,681.0,credit,Federal Tax,TOTAL CHECKING,,
3/20/2020,C272818 34-02 30TH STRE ASTORIA,C272818 34-02 30TH STRE ASTORIA,201.75,debit,Withdrawal,Investor Checking ...125,,ATM cash withdrawal
3/19/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,63.65,debit,Groceries,CREDIT CARD,,
3/19/2020,Apple,PP*APPLE.COM/BILL,2.99,debit,Electronics & Software,CREDIT CARD,,
3/18/2020,CAPITAL ONE MOBILE payment 0077 39800370793 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 0077,115.72,debit,Credit Card Payment,TOTAL CHECKING,,
3/17/2020,CAPITAL ONE MOBILE payment AuthDate 17-M ar,CAPITAL ONE MOBILE PYMT AuthDate 17-M ar,115.72,credit,Credit Card Payment,CREDITCARD Account,,
3/17/2020,SPECTRUM,SPECTRUM,49.99,debit,Parking,CREDIT CARD,,
3/17/2020,LOT LESS 14,LOT LESS 14,15.67,debit,Home Supplies,CREDIT CARD,,
3/17/2020,C-TOWN SUPERMARKET 041059,C-TOWN SUPERMARKET 041059,17.17,debit,Groceries,CREDIT CARD,,
3/16/2020,Walgreens,WALGREENS #17190,5.99,debit,Pharmacy,CREDIT CARD,,
3/16/2020,Offer Turbo Tax,Offer: Turbo Tax,5.0,credit,Income,TOTAL CHECKING,,
3/15/2020,KICOPI 32 INC,KICOPI 32 INC,23.73,debit,Restaurants,CREDIT CARD,,
3/15/2020,Food Emporium,FOOD EMPORIUM #2220,45.14,debit,Groceries,CREDIT CARD,,
3/15/2020,Rite Aid,RITE AID STORE - 10569,2.3,debit,Pharmacy,CREDIT CARD,,
3/15/2020,SAI ORGANICS7182781726,SAI ORGANICS7182781726,11.88,debit,Groceries,CREDIT CARD,,
3/15/2020,PP*THEATREXIV,PP*THEATREXIV,40.02,debit,Movies & DVDs,CREDIT CARD,,
3/13/2020,BISCOTTI,BISCOTTI,24.0,debit,Restaurants,CREDIT CARD,,
3/13/2020,Dollar Tree,DOLLAR TREE,7.62,debit,Shopping,CREDIT CARD,,
3/13/2020,Rite Aid,RITE AID STORE - 10569,19.72,debit,Pharmacy,CREDIT CARD,,
3/13/2020,Rite Aid,RITE AID STORE - 10569,26.57,debit,Pharmacy,CREDIT CARD,,
3/13/2020,Intuit TurboTax,INTUIT *TURBOTAX 800-446-8848 CA,119.77,debit,Taxes,TOTAL CHECKING,,
3/13/2020,KNOTEL INC DIRECT DEP PPD ID: 9111111101,KNOTEL INC       DIRECT DEP,2025.29,credit,Paycheck,TOTAL CHECKING,,
3/12/2020,DISCOVERY BENEFI CLAIM REIM 0006 537012 WEB ID: 1900058554,DISCOVERY BENEFI CLAIM REIM 0006,127.0,credit,Credit Card Payment,TOTAL CHECKING,,
3/11/2020,MTA,MTA*METROCARD MACHINE,127.0,debit,Public Transportation,CREDIT CARD,,
3/11/2020,KICOPI 32 INC,KICOPI 32 INC,8.41,debit,Fast Food,CREDIT CARD,,
3/11/2020,National Grid,NATIONAL GRID NY UTILITYPAY,20.07,debit,Utilities,TOTAL CHECKING,,
3/09/2020,CAPITAL ONE MOBILE payment 0066 39801006418 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 0066,790.77,debit,Credit Card Payment,TOTAL CHECKING,,
3/09/2020,THE DITTY,THE DITTY,35.49,debit,Alcohol & Bars,CREDIT CARD,,
3/09/2020,SAI ORGANICS7182781726,SAI ORGANICS7182781726,6.03,debit,Groceries,CREDIT CARD,,
3/09/2020,Whole Foods,WHOLEFDS USQ 10162,9.57,debit,Groceries,CREDIT CARD,,
3/09/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.46,debit,Investments,Individual ...852,,
3/08/2020,Rite Aid,RITE AID STORE - 10569,2.82,debit,Pharmacy,CREDIT CARD,,
3/08/2020,Rite Aid,RITE AID STORE - 10569,6.73,debit,Pharmacy,CREDIT CARD,,
3/08/2020,TST* CHINESE TUXEDO,TST* CHINESE TUXEDO,92.47,debit,Restaurants,CREDIT CARD,,
3/08/2020,Spotify,Spotify USA,9.99,debit,Music,CREDIT CARD,,
3/06/2020,Chase card ending in 5933 03/06,Payment to Chase card ending in,144.4,debit,Credit Card Payment,TOTAL CHECKING,,
3/06/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,144.4,credit,Credit Card Payment,CREDIT CARD,,
3/06/2020,Amazon,Amazon.com*BN1O609A3,4.62,debit,Shopping,CREDIT CARD,,
3/06/2020,CAPSULE PHARMACY,CAPSULE PHARMACY,115.72,debit,Pharmacy,CREDITCARD Account,,
3/06/2020,CAPITAL ONE MOBILE payment AuthDate 06-Mar,CAPITAL ONE MOBILE PYMT AuthDate 06-M ar,790.77,credit,Credit Card Payment,CREDITCARD Account,,
