Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
12/06/2020,Spl Bared Monkey,SPL*Bared Monkey Laser Sp,27.22,credit,Credit Card Payment,CREDIT CARD,,
12/04/2020,Spl Bared Monkey,SPL*Bared Monkey Laser Sp,27.22,credit,Credit Card Payment,CREDIT CARD,,
12/04/2020,LGT FOOD CORP,LGT FOOD CORP,5.0,debit,Food & Dining,CREDIT CARD,,
12/03/2020,CAPITAL ONE MEMBER FEE,CAPITAL ONE MEMBER FEE,95.0,debit,Bank Fee,CREDITCARD Account,,
12/03/2020,Vanguard,VANGUARD BUY     INVESTMENT 9615,1000.0,debit,Hide from Budgets & Trends,TOTAL CHECKING,,
12/02/2020,CAPITAL ONE N.A. CAPITALONE 0000 36115260743 WEB ID: 1510394779,CAPITAL ONE N.A. CAPITALONE 0000,100.0,debit,Credit Card Payment,TOTAL CHECKING,,
12/02/2020,First Eagle Inve,FIRST EAGLE INVE DIRECT-PAY,60.96,credit,Income,TOTAL CHECKING,,
12/02/2020,Food Emporium,FOOD EMPORIUM #2220,15.81,debit,Groceries,CREDIT CARD,,
12/01/2020,SPL*Bared Monkey Laser Sp,SPL*Bared Monkey Laser Sp,27.22,debit,Health & Fitness,CREDIT CARD,,
12/01/2020,WIKIPEDIA,PAYPAL *WIKIPEDIA,5.35,debit,Gifts & Donations,CREDIT CARD,,
11/30/2020,Online Transfer 10720795175 to S antander ######5063 transaction #: 10720795175 11/30,Online Transfer 10720795175 to S,800.0,debit,Transfer,TOTAL CHECKING,,
11/30/2020,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,3268.7,credit,Paycheck,TOTAL CHECKING,,
11/30/2020,ATM Fee Rebate,ATM Fee Rebate,6.52,credit,ATM Fee,Investor Checking ...125,,
11/30/2020,Interest Paid,Interest Paid,0.01,credit,Interest Income,Investor Checking ...125,,
11/29/2020,Apple,PP*APPLE.COM/BILL,1.08,debit,Subscriptions,CREDIT CARD,,
11/29/2020,Rite Aid,RITE AID 03110,1.99,debit,Shopping,CREDIT CARD,,
11/27/2020,Whole Foods,WHOLEFDS CIR 10160,22.0,debit,Groceries,CREDIT CARD,,
11/27/2020,M&T Bank M&T 830 EIGHTH NEW YORK,M&T Bank M&T 830 EIGHTH NEW YORK,103.5,debit,Mortgage & Rent,Investor Checking ...125,,
11/26/2020,Sephora,SEPHORA COLUMBUS C,112.14,debit,Gift,CREDIT CARD,,
11/25/2020,CAPITAL ONE N.A. CAPITALONE PPD ID: 1510394779,CAPITAL ONE N.A. CAPITALONE,0.34,credit,Credit Card Payment,TOTAL CHECKING,,
11/25/2020,CAPITAL ONE N.A. CAPITALONE PPD ID: 1510394779,CAPITAL ONE N.A. CAPITALONE,0.33,credit,Credit Card Payment,TOTAL CHECKING,,
11/24/2020,Papa John's,PAPA JOHN'S #4591,15.22,debit,Fast Food,CREDIT CARD,,
11/23/2020,Rite Aid,RITE AID 03110,4.22,debit,Shopping,CREDIT CARD,,
11/23/2020,Rite Aid,RITE AID 03110,3.58,debit,Shopping,CREDIT CARD,,
11/23/2020,Whole Foods,WHOLEFDS CIR 10160,47.29,debit,Groceries,CREDIT CARD,,
11/23/2020,To 34 20 Realty LLC 11/23,Online Payment 10645952818 To 34,1573.25,debit,Mortgage & Rent,TOTAL CHECKING,,
11/22/2020,Apple,PP*APPLE.COM/BILL,1.08,debit,Subscriptions,CREDIT CARD,,
11/22/2020,Spotify,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
11/20/2020,Lyft,LYFT   RIDE WED 2AM,51.95,debit,Rental Car & Taxi,CREDIT CARD,,
11/20/2020,CAPITAL ONE MOBILE payment 3B52 6ODT219KQP6 WEB ID: 9279744980,CAPITAL ONE      MOBILE PMT 3B52,465.1,debit,Credit Card Payment,TOTAL CHECKING,,
11/19/2020,CAPITAL ONE MOBILE payment AuthDate 18-N ov,CAPITAL ONE MOBILE PYMT AuthDate 18-N ov,465.1,credit,Credit Card Payment,CREDITCARD Account,,
11/19/2020,Adjustment,PURCHASE ADJUSTMENT,25.0,credit,Credit Card Payment,CREDITCARD Account,,
11/19/2020,7-Eleven,7 ELEVEN MORELIA,2.83,debit,Fast Food,CREDITCARD Account,,
11/19/2020,First Eagle Inve,FIRST EAGLE INVE DIRECT-PAY,25.0,credit,Income,TOTAL CHECKING,,
11/19/2020,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
11/19/2020,Food Emporium,FOOD EMPORIUM #2220,47.13,debit,Groceries,CREDIT CARD,,
11/18/2020,7-Eleven,7 ELEVEN MORELIA,5.86,debit,Fast Food,CREDITCARD Account,,
11/18/2020,QuickPay with Zelle payment to R ICHARD GEE 10663291371,QuickPay with Zelle payment to R,42.0,debit,Transfer,TOTAL CHECKING,,
11/16/2020,Amazon,AMZN Digital*202D03JL1,9.99,debit,Shopping,CREDITCARD Account,,
11/16/2020,IZ *BUNA,IZ *BUNA,7.37,debit,Coffee Shops,CREDITCARD Account,,
11/16/2020,BOMBAS,PAYPAL *BOMBAS,148.5,debit,Clothing,CREDIT CARD,,
11/16/2020,QuickPay with Zelle payment to R ICHARD GEE 10645397019,QuickPay with Zelle payment to R,231.0,debit,Transfer,TOTAL CHECKING,,
11/16/2020,Chase card ending in 1097 11/16,Payment to Chase card ending in,209.25,debit,Credit Card Payment,TOTAL CHECKING,,
11/15/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,209.25,credit,Credit Card Payment,CREDIT CARD,,
11/15/2020,Apple,PP*APPLE.COM/BILL,1.08,debit,Subscriptions,CREDIT CARD,,
11/15/2020,SPECTRUM,SPECTRUM,54.99,debit,Parking,CREDIT CARD,,
11/14/2020,HBSCNY,HBSCNY,25.0,debit,Restaurants,CREDITCARD Account,,
11/13/2020,ASIA ON MART,ASIA ON MART,17.83,debit,Groceries,CREDITCARD Account,,
11/13/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,174.81,credit,Credit Card Payment,CREDIT CARD,,
11/13/2020,Stronger Ab,PAYPAL *STRONGER AB,85.0,credit,Credit Card Payment,CREDIT CARD,,
11/13/2020,FIRST EAGLE INVE PAYROLL PPD ID: 6506940773,FIRST EAGLE INVE PAYROLL,2841.36,credit,Paycheck,TOTAL CHECKING,,
11/13/2020,Chase card ending in 9575 11/13,Payment to Chase card ending in,174.81,debit,Credit Card Payment,TOTAL CHECKING,,
11/12/2020,SUMESA COLIMA,SUMESA COLIMA,28.22,debit,Gift,CREDITCARD Account,,
11/12/2020,Venmo,VENMO            PAYMENT    4744,338.0,debit,Transfer,TOTAL CHECKING,,
11/12/2020,Delta,DELTA AIR   0067591114973,212.48,debit,Air Travel,CREDIT CARD,,
11/11/2020,DELIRIO ABARROTES,DELIRIO ABARROTES,16.8,debit,Restaurants,CREDITCARD Account,,
11/11/2020,WOLFGANG PUCK KITCHEN,WOLFGANG PUCK KITCHEN,29.3,debit,Food & Dining,CREDITCARD Account,,
11/10/2020,OXXO CHILUCA CUN,OXXO CHILUCA CUN,3.05,debit,Groceries,CREDITCARD Account,,
11/10/2020,MATCHA MAMA B PAILA,MATCHA MAMA B PAILA,35.03,debit,Restaurants,CREDITCARD Account,,
11/10/2020,Payment Thank You-Mobile,Payment Thank You-Mobile,392.75,credit,Credit Card Payment,CREDIT CARD,,
11/10/2020,Chase card ending in 2957 11/10,Payment to Chase card ending in,392.75,debit,Credit Card Payment,TOTAL CHECKING,,
11/09/2020,MATCHA MAMA B PAILA,MATCHA MAMA B PAILA,12.34,debit,Restaurants,CREDITCARD Account,,
11/09/2020,National Grid,NATIONAL GRID NY UTILITYPAY,26.49,debit,Utilities,TOTAL CHECKING,,
11/09/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,1.7,debit,Investments,Individual ...852,,
11/08/2020,CIBANCO CI BANCO PLAYA DEL CAR,CIBANCO CI BANCO PLAYA DEL CAR,53.42,debit,Food & Dining,Investor Checking ...125,,
11/08/2020,CIBANCO CI BANCO PLAYA DEL CAR,CIBANCO CI BANCO PLAYA DEL CAR,209.17,debit,Vacation,Investor Checking ...125,,
11/06/2020,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,1.7,credit,Dividend & Cap Gains,Individual ...852,,
11/05/2020,7-Eleven,7 ELEVEN MORELIA,2.25,debit,Fast Food,CREDITCARD Account,,
11/05/2020,SUMESA COLIMA,SUMESA COLIMA,10.75,debit,Restaurants,CREDITCARD Account,,
11/04/2020,DELIRIO ABARROTES,DELIRIO ABARROTES,11.19,debit,Restaurants,CREDITCARD Account,,
11/04/2020,7-Eleven,7 ELEVEN MORELIA,4.36,debit,Fast Food,CREDITCARD Account,,
11/02/2020,NUTRISA 390 EJE CEN LC,NUTRISA 390 EJE CEN LC,4.73,debit,Alcohol & Bars,CREDITCARD Account,,
11/01/2020,Athleticgre,PAYPAL *ATHLETICGRE,15.0,credit,Credit Card Payment,CREDIT CARD,,
