Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
9/21/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,59.0,credit,Credit Card Payment,CREDIT CARD,,
9/21/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,89.43,credit,Credit Card Payment,CREDIT CARD,,
9/21/2022,Payment to Chase card ending in,Payment to Chase card ending in,89.43,debit,Credit Card Payment,TOTAL CHECKING,,
9/21/2022,Payment to Chase card ending in,Payment to Chase card ending in,59.0,debit,Credit Card Payment,TOTAL CHECKING,,
9/21/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,82.47,debit,Financial,Retirement,,
9/21/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,194.1,debit,Financial,Retirement,,
9/21/2022,SPDR S&P 500 HIGH DIVIDEND ETF,SPDR S&P 500 HIGH DIVIDEND ETF,49.53,debit,Investments,Individual ...852,,
9/20/2022,SPDR S&P 500 HIGH DIVIDEND ETF,SPDR S&P 500 HIGH DIVIDEND ETF,49.53,credit,Investments,Individual ...852,,
9/19/2022,VENMO            PAYMENT    1022,VENMO            PAYMENT    1022,8.0,debit,Transfer,TOTAL CHECKING,,
9/19/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
9/19/2022,CON ED OF NY     XXXXXXXXXX,CON ED OF NY     XXXXXXXXXX,30.34,debit,Utilities,TOTAL CHECKING,,
9/19/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
9/19/2022,DMI* DELL SALES & SERVIC,DMI* DELL SALES & SERVIC,1300.8,debit,Electronics & Software,CREDIT CARD,,
9/19/2022,MISI,MISI,48.37,debit,Restaurants,CREDIT CARD,,
9/19/2022,LIFESTART FITEASE,LIFESTART FITEASE,59.0,debit,Gym,CREDIT CARD,,
9/18/2022,Duane Reade STO 3506 BR ASTORIA,Duane Reade STO 3506 BR ASTORIA,10.89,debit,Pharmacy,Investor Checking ...125,,
9/18/2022,CURB SVC ASTORIA,CURB SVC ASTORIA,20.3,debit,Ride Share,CREDIT CARD,,
9/16/2022,Spectrum,SPECTRUM,74.99,debit,Uncategorized,CREDIT CARD,,
9/16/2022,THE HOPE PROGRAM,THE HOPE PROGRAM,20.76,debit,Charity,CREDIT CARD,,
9/15/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,3180.59,credit,Paycheck,TOTAL CHECKING,,
9/15/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,91.89,debit,Financial,Retirement,,
9/14/2022,BANK INT XXXXXX-XX1522 SCHWAB BANK,BANK INT XXXXXX-XX1522 SCHWAB BANK,0.01,credit,Income,Individual ...852,,
9/12/2022,NATIONAL GRID NY UTILITYPAY,NATIONAL GRID NY UTILITYPAY,26.27,debit,Utilities,TOTAL CHECKING,,
9/12/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,credit,Transfer,Retirement,,
9/12/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,750.0,debit,Deposit,Retirement,,
9/12/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,debit,Deposit,Retirement,,
9/12/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,750.0,credit,Transfer,Retirement,,
9/12/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,credit,Transfer,Retirement,,
9/12/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,debit,Deposit,Retirement,,
9/08/2022,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,6.49,debit,Transfer,Individual ...852,,
9/07/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,59.11,credit,Credit Card Payment,CREDIT CARD,,
9/07/2022,Payment to Chase card ending in,Payment to Chase card ending in,59.11,debit,Credit Card Payment,TOTAL CHECKING,,
9/07/2022,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,6.49,credit,Income,Individual ...852,,
9/06/2022,VENMO            PAYMENT    1022,VENMO            PAYMENT    1022,400.0,debit,Transfer,TOTAL CHECKING,,
8/31/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
8/31/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,3180.59,credit,Paycheck,TOTAL CHECKING,,
8/30/2022,Interest Paid,Interest Paid,0.22,credit,Interest Income,Investor Checking ...125,,
8/30/2022,CAPITAL ONE      MOBILE PMT 3MDL,CAPITAL ONE      MOBILE PMT 3MDL,452.15,debit,Credit Card Payment,TOTAL CHECKING,,
8/28/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,credit,Transfer,Retirement,,
8/28/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,debit,Deposit,Retirement,,
8/28/2022,Vanguard Extended Market Index Instl,Vanguard Extended Market Index Instl,450.0,credit,Transfer,Retirement,,
8/28/2022,Vanguard Total Intl Stock Index Admiral,Vanguard Total Intl Stock Index Admiral,300.0,debit,Deposit,Retirement,,
8/28/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,750.0,debit,Deposit,Retirement,,
8/28/2022,Vanguard Institutional Index I,Vanguard Institutional Index I,750.0,credit,Transfer,Retirement,,
8/26/2022,PAYPAL *SPOTIFYUSAI,PAYPAL *SPOTIFYUSAI,9.99,debit,Music,CREDIT CARD,,
8/25/2022,Online Payment 15115240116 To 34,Online Payment 15115240116 To 34,1522.5,debit,Mortgage & Rent,TOTAL CHECKING,,
8/22/2022,GEOBLUE,GEOBLUE,59.11,debit,Restaurants,CREDIT CARD,,
8/19/2022,Apple,PP*APPLE.COM/BILL,2.99,debit,Subscriptions,CREDIT CARD,,
8/18/2022,VANGUARD BUY     INVESTMENT,VANGUARD BUY     INVESTMENT,1500.0,debit,Financial,TOTAL CHECKING,,
8/18/2022,CON ED OF NY     XXXXXXXXXX,CON ED OF NY     XXXXXXXXXX,33.2,debit,Utilities,TOTAL CHECKING,,
8/16/2022,Spectrum,SPECTRUM,64.99,debit,Uncategorized,CREDIT CARD,,
8/15/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,42.97,credit,Credit Card Payment,CREDIT CARD,,
8/15/2022,Payment Thank You-Mobile,Payment Thank You-Mobile,131.34,credit,Credit Card Payment,CREDIT CARD,,
8/15/2022,Payment to Chase card ending in,Payment to Chase card ending in,131.34,debit,Credit Card Payment,TOTAL CHECKING,,
8/15/2022,FIRST EAGLE INVE PAYROLL,FIRST EAGLE INVE PAYROLL,2916.13,credit,Paycheck,TOTAL CHECKING,,
8/15/2022,Payment to Chase card ending in,Payment to Chase card ending in,42.97,debit,Credit Card Payment,TOTAL CHECKING,,
8/14/2022,BANK INT XXXXXX-XX1522 SCHWAB BANK,BANK INT XXXXXX-XX1522 SCHWAB BANK,0.01,credit,Income,Individual ...852,,
