Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
7/08/2019,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.71,credit,Dividend & Cap Gains,Individual ...852,,
7/05/2019,Chase card ending in 9575 07/05,Payment to Chase card ending in,25.55,debit,Credit Card Payment,TOTAL CHECKING,,
7/05/2019,Consolidated Edison,CON ED OF NY     INTELL CK,62.11,debit,Utilities,TOTAL CHECKING,,
7/05/2019,CHECK 9735,CHECK,200.0,debit,Check,TOTAL CHECKING,,
7/04/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",7.2,debit,Business Services,Investor Checking ...125,,
7/03/2019,French Cleaners,JINS FRENCH CLEANERS MANHATTAN N,22.0,debit,Laundry,TOTAL CHECKING,,
7/03/2019,Barclays,"BARCLAYS - 745 CAFNEW YORK, NY #00000019",6.58,debit,Business Services,Investor Checking ...125,,
7/03/2019,"3-AVENUE C SECURE TROY, MI #000000190102","3-AVENUE C SECURE TROY, MI #000000190102",2.38,debit,Fast Food,Investor Checking ...125,,
7/03/2019,"3-AVENUE C SECURE TROY, MI #000000190103","3-AVENUE C SECURE TROY, MI #000000190103",1.69,debit,Fast Food,Investor Checking ...125,,
7/03/2019,Duane Reade,Duane Reade STO 900 8TH NEW YORK,8.29,debit,Pharmacy,Investor Checking ...125,,
7/02/2019,Chase card ending in 1097 07/02,Payment to Chase card ending in,20.0,debit,Credit Card Payment,TOTAL CHECKING,,
7/02/2019,Venmo Cashout Ppd,VENMO            CASHOUT,300.0,credit,Income,TOTAL CHECKING,,
7/02/2019,QuickPay with Zelle payment to L ori 8394154214,QuickPay with Zelle payment to L,800.0,debit,Credit Card Payment,TOTAL CHECKING,,
7/02/2019,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,20.0,credit,Credit Card Payment,CREDIT CARD,,
7/02/2019,NYSC BAY RIDGE,NYSC BAY RIDGE,19.99,debit,Gym,CREDIT CARD,,
7/02/2019,Transfer,Transfer,7204.57,credit,Transfer,Barclays 401(k) Plan,,
7/01/2019,Venmo Cashout Ppd,VENMO            CASHOUT,167.0,credit,Income,TOTAL CHECKING,,
7/01/2019,OFFICIAL CHECKS CHARGE,OFFICIAL CHECKS CHARGE,8.0,debit,Bank Fee,TOTAL CHECKING,,
7/01/2019,OFFICIAL CHECKS CHARGE,OFFICIAL CHECKS CHARGE,8.0,debit,Bank Fee,TOTAL CHECKING,,
7/01/2019,WITHDRAWAL 07/01,WITHDRAWAL 07/01,3100.0,debit,Cash & ATM,TOTAL CHECKING,,
7/01/2019,Venmo Cashout Ppd,VENMO            CASHOUT,400.0,credit,Income,TOTAL CHECKING,,
7/01/2019,WITHDRAWAL 07/01,WITHDRAWAL 07/01,1500.0,debit,Cash & ATM,TOTAL CHECKING,,
7/01/2019,Bank of America,BANK OF AMERICA *51ST & NEW YORK,303.0,debit,Financial,Investor Checking ...125,,
7/01/2019,Funds Transfer from Brokerage -0852,Funds Transfer from Brokerage -0852,200.0,credit,Transfer,Investor Checking ...125,,
7/01/2019,SCHWAB INTERNATIONAL EQUITY ETF,SCHWAB INTERNATIONAL EQUITY ETF,12.25,credit,Dividend & Cap Gains,Individual ...852,,
7/01/2019,SCHWAB US LARGE CAP VALUE ETF,SCHWAB US LARGE CAP VALUE ETF,12.43,credit,Dividend & Cap Gains,Individual ...852,,
7/01/2019,TRANSFER FUNDS TO SCHWAB BANK - 440024774125,TRANSFER FUNDS TO SCHWAB BANK - 440024774125,200.0,debit,Investments,Individual ...852,,
7/01/2019,SCHWAB US SMALL CAP ETF,SCHWAB US SMALL CAP ETF,5.21,credit,Dividend & Cap Gains,Individual ...852,,
6/30/2019,NYSC WEST 49 - BROADWAY,NYSC WEST 49 - BROADWAY,380.0,debit,Gym,CREDIT CARD,,
6/28/2019,BARCLAYS BK PLC DIRECT DEP PPD ID: 9111111103,BARCLAYS BK PLC  DIRECT DEP,1805.69,credit,Paycheck,TOTAL CHECKING,,
6/28/2019,Barclays,BARCLAYS - 745 CAFE NEW YORK NY,8.94,debit,Business Services,TOTAL CHECKING,,
6/28/2019,Venmo,VENMO            PAYMENT    2205,300.0,debit,Transfer,TOTAL CHECKING,,
6/28/2019,Barclays,BARCLAYS - 745 CAFE NEW YORK NY,5.65,debit,Business Services,TOTAL CHECKING,,
6/28/2019,3-AVENUE C SECURE PAY TROY MI 06/27,3-AVENUE C SECURE PAY TROY MI,2.14,debit,Fast Food,TOTAL CHECKING,,
6/28/2019,Venmo,VENMO            PAYMENT    2205,85.0,debit,Transfer,TOTAL CHECKING,,
6/28/2019,ATM Fee Rebate,ATM Fee Rebate,3.0,credit,ATM Fee,Investor Checking ...125,,
6/28/2019,Interest Paid,Interest Paid,0.02,credit,Interest Income,Investor Checking ...125,,
6/28/2019,BARCLAYS BK PLC DIRECT DEP 190628~ Tran:,BARCLAYS BK PLC DIRECT DEP 190628~ Tran:,100.0,credit,Paycheck,Investor Checking ...125,,
6/28/2019,Payroll Contribution,Payroll Contribution,554.0,credit,Paycheck,Barclays 401(k) Plan,,
6/28/2019,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,INVESCO S&P 500 EQUAL WEIGHT CONSUMER DISCRETIONARY ETF,12.6,credit,Dividend & Cap Gains,Individual ...852,,
6/28/2019,SPDR DOW JONES INTER REAL ESTATE ETF,SPDR DOW JONES INTER REAL ESTATE ETF,11.48,debit,Investments,Individual ...852,,
6/27/2019,Facebook,PAYPAL *FACEBOOKPAY,20.0,debit,Advertising,CREDIT CARD,,
6/27/2019,MTA,MTA*METROCARD MACHINE NEW YORK N,2.75,debit,Public Transportation,TOTAL CHECKING,,
6/27/2019,Sbarro,SBARRO 897 NEW YORK NY,5.98,debit,Restaurants,TOTAL CHECKING,,
6/27/2019,SCHWAB US LARGE CAP VALUE ETF,SCHWAB US LARGE CAP VALUE ETF,55.78,credit,Sell,Individual ...852,,
6/27/2019,SCHWAB INTERNATIONAL EQUITY ETF,SCHWAB INTERNATIONAL EQUITY ETF,95.85,credit,Sell,Individual ...852,,
6/27/2019,SPDR DOW JONES INTER REAL ESTATE ETF,SPDR DOW JONES INTER REAL ESTATE ETF,11.48,credit,Dividend & Cap Gains,Individual ...852,,
6/27/2019,SCHWAB US LARGE CAP VALUE ETF,SCHWAB US LARGE CAP VALUE ETF,1673.37,credit,Sell,Individual ...852,,
6/27/2019,SCHWAB INTERNATIONAL EQUITY ETF,SCHWAB INTERNATIONAL EQUITY ETF,18.98,credit,Sell,Individual ...852,,
6/27/2019,SCHWAB INTERNATIONAL EQUITY ETF,SCHWAB INTERNATIONAL EQUITY ETF,1405.77,credit,Sell,Individual ...852,,
6/27/2019,SPDR DOW JONES INDUSTRIAL AVRG ETF,SPDR DOW JONES INDUSTRIAL AVRG ETF,260.27,credit,Sell,Individual ...852,,
6/27/2019,SCHWAB US SMALL CAP ETF,SCHWAB US SMALL CAP ETF,59.39,credit,Sell,Individual ...852,,
6/27/2019,SCHWAB US SMALL CAP ETF,SCHWAB US SMALL CAP ETF,1472.91,credit,Sell,Individual ...852,,
6/26/2019,Barclays,BARCLAYS - 745 CAFE NEW YORK NY,4.73,debit,Business Services,TOTAL CHECKING,,
6/26/2019,SPDR S&P 500 HIGH DIVIDEND ETF,SPDR S&P 500 HIGH DIVIDEND ETF,12.93,credit,Dividend & Cap Gains,Individual ...852,,
6/25/2019,Barclays,BARCLAYS - 745 CAFE NEW YORK NY,21.78,debit,Business Services,TOTAL CHECKING,,
6/25/2019,Venmo,VENMO            PAYMENT    2194,83.0,debit,Transfer,TOTAL CHECKING,,
6/24/2019,Transfer from TOTAL CHECKING,Payment Thank You-Mobile,49.99,credit,Credit Card Payment,CREDIT CARD,,
6/24/2019,Rite Aid,RITE AID STORE - 3110 NEW YORK N,15.89,debit,Pharmacy,TOTAL CHECKING,,
6/24/2019,LOT LESS 14 RIDGEWOOD NY 439357 06/23,LOT LESS 14 RIDGEWOOD NY,4.34,debit,Home Supplies,TOTAL CHECKING,,
6/24/2019,Transfer to CREDIT CARD,Payment to Chase card ending in,49.99,debit,Credit Card Payment,TOTAL CHECKING,,
6/24/2019,Chase card ending in 9816 06/24,Payment to Chase card ending in,298.03,debit,Credit Card Payment,TOTAL CHECKING,,
