Date,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
10/21/2019,Trader Joe's,TRADER JOE'S #538 QPS,22.78,debit,Groceries,CREDIT CARD,,
10/20/2019,Rite Aid,RITE AID STORE - 10569,7.05,debit,Pharmacy,CREDIT CARD,,
10/20/2019,iTunes,PP*ITUNES.COM/BILL,2.99,debit,Music,CREDIT CARD,,
10/20/2019,Walgreens,WALGREENS #17190,2.71,debit,Pharmacy,CREDIT CARD,,
10/18/2019,KICOPI 32 INC,KICOPI 32 INC,6.48,debit,Groceries,CREDIT CARD,,
10/18/2019,ATM CHECK DEPOSIT 10/18 3 TIMES SQ NEW YORK NY,ATM CHECK DEPOSIT 10/18 3 TIMES,2982.22,credit,Income,TOTAL CHECKING,,
10/18/2019,ATM CASH DEPOSIT 10/18 3 TIMES S Q NEW YORK NY,ATM CASH DEPOSIT 10/18 3 TIMES S,50.0,credit,Income,TOTAL CHECKING,,
10/17/2019,Key Food,KEY FOOD 1620,15.15,debit,Groceries,CREDIT CARD,,
10/16/2019,ST KILDA COFFEE,SQ *ST KILDA COFFEE,13.0,debit,Coffee Shops,CREDIT CARD,,
10/16/2019,ST KILDA COFFEE,SQ *ST KILDA COFFEE,6.75,debit,Coffee Shops,CREDIT CARD,,
10/16/2019,SPECTRUM,SPECTRUM,49.99,debit,Parking,CREDIT CARD,,
10/15/2019,Whole Foods,Offer:Whole Foods Mark,0.82,credit,Groceries,CREDIT CARD,,
10/15/2019,Consolidated Edison,CON ED OF NY     INTELL CK,78.23,debit,Utilities,TOTAL CHECKING,,
10/14/2019,JOHNS DELI,JOHNS DELI,12.0,debit,Restaurants,CREDIT CARD,,
10/14/2019,SAI ORGANICS7182781726,SAI ORGANICS7182781726,6.88,debit,Groceries,CREDIT CARD,,
10/14/2019,SPA CASTLE,SPA CASTLE,2.25,debit,Spa & Massage,CREDIT CARD,,
10/13/2019,Key Food,KEY FOOD 1620,26.19,debit,Groceries,CREDIT CARD,,
10/13/2019,TST* VANILLA GORILLA CAFE,TST* VANILLA GORILLA CAFE,3.54,debit,Restaurants,CREDIT CARD,,
10/13/2019,TRADE FAIR #7,TRADE FAIR #7,10.23,debit,Groceries,CREDIT CARD,,
10/11/2019,MONT BLANC,MONT BLANC,264.0,debit,Restaurants,CREDIT CARD,,
10/11/2019,Rite Aid,RITE AID STORE - 10569,4.13,debit,Pharmacy,CREDIT CARD,,
10/10/2019,National Grid,NATIONAL GRID NY UTILITYPAY,21.77,debit,Utilities,TOTAL CHECKING,,
10/10/2019,Venmo Cashout Ppd,VENMO            CASHOUT,66.0,credit,Income,TOTAL CHECKING,,
10/10/2019,Whole Foods,WHOLEFDS CIR 10160,16.36,debit,Groceries,CREDIT CARD,,
10/09/2019,ICHIRAN TIMES SQUARE,ICHIRAN TIMES SQUARE,20.58,debit,Restaurants,CREDIT CARD,,
10/08/2019,Spotify,Spotify USA,9.99,debit,Music,CREDIT CARD,,
10/08/2019,iTunes,PP*ITUNES.COM/BILL,5.43,debit,Music,CREDIT CARD,,
10/08/2019,Payment Thank You-Mobile,Payment Thank You-Mobile,753.25,credit,Credit Card Payment,CREDIT CARD,,
10/08/2019,SAI ORGANICS7182781726,SAI ORGANICS7182781726,10.47,debit,Groceries,CREDIT CARD,,
10/08/2019,Payment Thank You-Mobile,Payment Thank You-Mobile,180.86,credit,Credit Card Payment,CREDIT CARD,,
10/08/2019,Chase card ending in 5933 10/08,Payment to Chase card ending in,180.86,debit,Credit Card Payment,TOTAL CHECKING,,
10/08/2019,Chase card ending in 9575 10/08,Payment to Chase card ending in,753.25,debit,Credit Card Payment,TOTAL CHECKING,,
10/08/2019,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.65,debit,Investments,Individual ...852,,
10/07/2019,Venmo Cashout Ppd,VENMO            CASHOUT,122.0,credit,Income,TOTAL CHECKING,,
10/07/2019,Key Food,KEY FOOD 1620,21.19,debit,Groceries,CREDIT CARD,,
10/07/2019,Celestine Restaurant,Celestine Restaurant,40.84,debit,Restaurants,CREDIT CARD,,
10/07/2019,SCHWAB INTERMEDIATE TERMUS TRS ETF,SCHWAB INTERMEDIATE TERMUS TRS ETF,2.65,credit,Dividend & Cap Gains,Individual ...852,,
10/05/2019,PAI ISO 4 WATER ST BROOKLYN,PAI ISO 4 WATER ST BROOKLYN,103.75,debit,Cash & ATM,Investor Checking ...125,,
10/01/2019,MUJI TIMES SQ 2123822300,MUJI TIMES SQ 2123822300,29.3,debit,Office Supplies,CREDIT CARD,,
10/01/2019,iTunes,PP*ITUNES.COM/BILL,1.08,debit,Music,CREDIT CARD,,
10/01/2019,Barclays Bank Delaware,BARCLAYS BANK DE COLLECTION,15000.0,debit,Financial,TOTAL CHECKING,,
9/30/2019,Lyft,PAYPAL *LYFT RIDE SAT 4PM,6.9,debit,Rental Car & Taxi,CREDIT CARD,,
9/30/2019,Amazon,AmazonStores,43.54,credit,Shopping,CREDIT CARD,,
9/30/2019,Interest Paid,Interest Paid,0.06,credit,Interest Income,Investor Checking ...125,,
9/30/2019,ATM Fee Rebate,ATM Fee Rebate,3.0,credit,ATM Fee,Investor Checking ...125,,
